Index,Developer,Video_Game_Name
604,Magic Wand Productions,Cabela's Trophy Bucks
605,Nintendo,Moero! Nekketsu Rhythm Damashii: Osu! Tatakae! Ouendan! 2
606,iNiS,Moero! Nekketsu Rhythm Damashii: Osu! Tatakae! Ouendan! 2
607,Polyvox,Mr. Do!
608,"Datasoft, Inc.",Mr. Do!
609,Unimex,Mr. Do!
610,Dynacom,Mr. Do!
611,Home Vision,Mr. Do!
612,Gem International Corp.,Mr. Do!
613,Quelle,Mr. Do!
614,Copper Black,Mr. Do!
615,Digivision,Mr. Do!
616,Bit Corporation,Mr. Do!
617,ZiMAG,Mr. Do!
618,Microsoft Game Studios,Tao Feng: Fist of the Lotus
619,Studio Gigante,Tao Feng: Fist of the Lotus
620,Underground Development,Guitar Hero: Van Halen
621,Activision,Guitar Hero: Van Halen
622,Neversoft Entertainment,Guitar Hero: Van Halen
623,Yuke's,Shin Nippon Pro Wrestling: Toukon Retsuden 2
624,Tomy,Shin Nippon Pro Wrestling: Toukon Retsuden 2
625,Dimps,Dragon Ball Z: Budokai 2
626,Bandai,Dragon Ball Z: Budokai 2
627,"Atari, Inc.",Dragon Ball Z: Budokai 2
628,Activision,Over the Hedge
629,Vicarious Visions,Over the Hedge
630,Koei,Dynasty Warriors
631,Omega Force,Dynasty Warriors
632,Majesco,M&M's Blast!
633,Pipe Dream Interactive,M&M's Blast!
634,SCE Japan Studio,Siren: Blood Curse
635,Sony Computer Entertainment,Siren: Blood Curse
636,Visual Concepts,NBA 2K12
637,2K Sports,NBA 2K12
638,Square Enix,Final Fantasy X International
639,Conspiracy Entertainment,Tiny Toon Adventures: Plucky's Big Adventure
640,Warthog Games,Tiny Toon Adventures: Plucky's Big Adventure
641,Midway Games,NHL Hitz 20-02
642,Black Box Games,NHL Hitz 20-02
643,Atari,Indy 500
644,Codemasters Southam,GRID 2
645,Codemasters,GRID 2
646,Feral Interactive,GRID 2
647,Electronic Arts,Trivial Pursuit
648,EA Bright Light,Trivial Pursuit
649,Heavy Iron Studios,Evil Dead: Hail to the King
650,THQ,Evil Dead: Hail to the King
651,Firebrand Games,Need for Speed: The Run
652,Electronic Arts,Need for Speed: The Run
653,Tose,Dragon Ball GT: Final Bout
654,Bandai,Dragon Ball GT: Final Bout
655,Atari Games,Dragon Ball GT: Final Bout
656,Criterion Games,Need for Speed: Most Wanted
657,Electronic Arts,Need for Speed: Most Wanted
658,Tango Gameworks,The Evil Within
659,The Workshop Entertainment,The Evil Within
660,Bethesda Softworks,The Evil Within
661,BioWare,Mass Effect Trilogy
662,BioWare Edmonton,Mass Effect Trilogy
663,Electronic Arts,Mass Effect Trilogy
664,EA,Mass Effect Trilogy
665,Konami,Rock Revolution
666,Zoe Mode,Rock Revolution
667,HB Studios,Rock Revolution
668,"Capcom Game Studio Vancouver, Inc.",Dead Rising 2: Off the Record
669,Capcom,Dead Rising 2: Off the Record
670,Mercenary Technology,Dead Rising 2: Off the Record
671,Destineer,WWII Aces
672,Arcade Moon,WWII Aces
673,FreeStyleGames,Guitar Hero Live
674,Activision,Guitar Hero Live
675,Activision,Beamrider
676,Cheshire Engineering,Beamrider
677,Polyvox,Beamrider
678,Digiplay,Beamrider
679,Eurocom Entertainment Software,Athens 2004
680,"Sony Computer Entertainment, Inc. (SCEI)",Athens 2004
681,Eidos Interactive,Athens 2004
682,Codemasters,Pro Race Driver
683,Codemasters Southam,Pro Race Driver
684,Attention To Detail,Sydney 2000
685,Eidos Interactive,Sydney 2000
686,Capcom,Sydney 2000
687,THQ,Hot Wheels: Track Attack
688,Firebrand Games,Hot Wheels: Track Attack
689,tri-Crescendo,Baten Kaitos: Eternal Wings and the Lost Ocean
690,Monolith Soft,Baten Kaitos: Eternal Wings and the Lost Ocean
691,Namco,Baten Kaitos: Eternal Wings and the Lost Ocean
692,Sega Studios San Francisco,Iron Man 2
693,Sega,Iron Man 2
694,Nippon Ichi Software,Disgaea 3: Absence of Detention
695,NIS America,Disgaea 3: Absence of Detention
696,Venom Games,Rocky: Legends
697,MGM Interactive,Rocky: Legends
698,Firemint,NickToons: Racing
699,Hasbro Interactive,NickToons: Racing
700,Infogrames,NickToons: Racing
701,Activision,iCarly 2: iJoin The Click!
702,Big Blue Bubble,iCarly 2: iJoin The Click!
703,Rockstar Toronto,The Warriors
704,Rockstar Leeds,The Warriors
705,Rockstar Games,The Warriors
706,Take-Two Interactive,The Warriors
707,SCE London Studio,EyePet
708,Playlogic Entertainment,EyePet
709,Sony Computer Entertainment,EyePet
710,Atari,Flag Capture
711,Activision,Bridge
712,Eurocom Entertainment Software,G-Force
713,Disney Interactive Studios,G-Force
714,Microsoft Game Studios,RalliSport Challenge 2
715,Digital Illusions CE,RalliSport Challenge 2
716,Namco,Pac-Pix
717,Codemasters,F1 Race Stars
718,Codemasters Birmingham,F1 Race Stars
719,Nintendo,Sing Party
720,FreeStyleGames,Sing Party
721,Vicarious Visions,Over the Hedge
722,Activision,Over the Hedge
723,Focus Entertainment,Sherlock Holmes: Crimes & Punishments
724,Frogwares,Sherlock Holmes: Crimes & Punishments
725,Maximum Games,Sherlock Holmes: Crimes & Punishments
726,Capcom,Sengoku Basara 4
727,Avalanche Software,Disney's Chicken Little
728,Buena Vista Games,Disney's Chicken Little
729,EA Sports,NHL 07
730,EA Montreal,NHL 07
731,EA Canada,NHL 07
732,Frontier Developments,RollerCoaster Tycoon 3
733,"Atari, Inc.",RollerCoaster Tycoon 3
734,Electronic Arts,Ty the Tasmanian Tiger
735,Krome Studios,Ty the Tasmanian Tiger
736,THQ,WWE Road to WrestleMania X8
737,"Natsume Co., Ltd.",WWE Road to WrestleMania X8
738,Racjin,Fullmetal Alchemist 2: Curse of the Crimson Elixir
739,Square Enix,Fullmetal Alchemist 2: Curse of the Crimson Elixir
740,Square Enix Product Development Division 10,Fullmetal Alchemist 2: Curse of the Crimson Elixir
741,EA Sports,NASCAR 06: Total Team Control
742,EA Orlando,NASCAR 06: Total Team Control
743,Terminal Reality,BloodRayne 2
744,Majesco Entertainment,BloodRayne 2
745,THQ,BloodRayne 2
746,Sony Computer Entertainment of America,BloodRayne 2
747,EA Sports,Rory McIlroy PGA Tour
748,Sega,The Club
749,Bizarre Creations,The Club
750,EA Canada,NHL 2002
751,EA Sports,NHL 2002
752,WB Games,LEGO The Hobbit
753,MGM Interactive,LEGO The Hobbit
754,Traveller's Tales,LEGO The Hobbit
755,TT Fusion,LEGO The Hobbit
756,Square Enix,Lightning Returns: Final Fantasy XIII
757,Square Enix Business Division 1,Lightning Returns: Final Fantasy XIII
758,Square Enix 1st Production Department,Lightning Returns: Final Fantasy XIII
759,Iguana UK,NBA Jam 99
760,Acclaim Entertainment,NBA Jam 99
761,Acclaim Studios Teesside,Shadow Man
762,Acclaim Entertainment,Shadow Man
763,Gradiente,Shadow Man
764,Virgin Interactive Entertainment (Europe) Ltd.,Command & Conquer
765,Westwood Studios,Command & Conquer
766,Nintendo,Command & Conquer
767,Looking Glass Studios,Command & Conquer
768,Sega,Command & Conquer
769,Gradiente,Command & Conquer
770,Capcom,Shadow of Rome
771,Xeen,Rhythm Thief & the Emperor's Treasure
772,Sega,Rhythm Thief & the Emperor's Treasure
773,Ganbarion,One Piece Unlimited Cruise 1: The Treasure Beneath the Waves
774,Namco Bandai Games,One Piece Unlimited Cruise 1: The Treasure Beneath the Waves
775,Activision,NASCAR 2011: The Game
776,Eutechnyx,NASCAR 2011: The Game
777,Electronic Arts,Harry Potter and the Order of the Phoenix
778,Rebellion Developments,Harry Potter and the Order of the Phoenix
779,Activision,Transformers: Cybertron Adventures
780,Next Level Games,Transformers: Cybertron Adventures
781,THQ,Stuntman: Ignition
782,Paradigm Entertainment,Stuntman: Ignition
783,Electronic Arts,Monopoly
784,Venan Entertainment,Monopoly
785,Activision,Gun
786,Neversoft Entertainment,Gun
787,2K Sports,NHL 2K11
788,Visual Concepts,NHL 2K11
789,7 Studios,Fantastic 4
790,Activision,Fantastic 4
791,HotGen,Mat Hoffman's Pro BMX
792,Activision,Mat Hoffman's Pro BMX
793,Activision Publishing,Rapala Pro Bass Fishing 2010
794,FUN Labs,Rapala Pro Bass Fishing 2010
795,Behaviour Interactive,Wipeout 2
796,Activision,Wipeout 2
797,Namco,MotoGP
798,BioWare,Mass Effect 3
799,Electronic Arts,Mass Effect 3
800,WB Games,Batman: Arkham Origins Blackgate
801,Armature Studio,Batman: Arkham Origins Blackgate
802,Warner Bros. Entertainment Inc.,Batman: Arkham Origins Blackgate
803,Electronic Arts,Shadows of the Damned
804,Grasshopper Manufacture,Shadows of the Damned
805,Eugen Systems,R.U.S.E.
806,THQ,Ratatouille: Food Frenzy
807,Helixe,Ratatouille: Food Frenzy
808,Feral Interactive,LEGO Marvel's Avengers
809,Traveller's Tales,LEGO Marvel's Avengers
810,TT Fusion,LEGO Marvel's Avengers
811,WB Games,LEGO Marvel's Avengers
812,Konami,Rock Revolution
813,Zoe Mode,Rock Revolution
814,HB Studios,Rock Revolution
815,Nintendo,Magical Vacation
816,Brownie Brown,Magical Vacation
817,Electronic Arts,NBA Live 2004
818,EA Sports,NBA Live 2004
819,Image Space Incorporated,NASCAR Thunder 2003
820,EA Sports,NASCAR Thunder 2003
821,Budcat Creations,NASCAR Thunder 2003
822,Electronic Arts,NASCAR Thunder 2003
823,Nintendo,Punch-Out!!
824,Playtronic,Punch-Out!!
825,"Vicious Cycle Software, Inc.",Despicable Me: The Game
826,D3Publisher,Despicable Me: The Game
827,Square Enix,Final Fantasy XI: Ultimate Collection
828,Square Enix Product Development Division 3,Final Fantasy XI: Ultimate Collection
829,Nintendo,Fire Emblem: Shin Monshou no Nazo Hikari to Kage no Eiyuu
830,Intelligent Systems,Fire Emblem: Shin Monshou no Nazo Hikari to Kage no Eiyuu
831,DSI Games,Connect Four / Perfection / Trouble
832,Gravity-i,Connect Four / Perfection / Trouble
833,EA Orlando,NFL Street 3
834,Electronic Arts,NFL Street 3
835,EA Sports BIG,NFL Street 3
836,Konami,Pro Evolution Soccer 2013
837,Matrix Software,Alundra 2: A New Legend Begins
838,Activision,Alundra 2: A New Legend Begins
839,Sony Computer Entertainment,Alundra 2: A New Legend Begins
840,Kuju Entertainment,Reign of Fire
841,BAM! Entertainment,Reign of Fire
842,WB Games,Scooby-Doo! and the Spooky Swamp
843,Torus Games,Scooby-Doo! and the Spooky Swamp
844,Konami,Beyblade: Metal Masters
845,Maxis,The Sims 2: Pets
846,Electronic Arts,The Sims 2: Pets
847,Nintendo,Ultimate NES Remix
848,indies zero,Ultimate NES Remix
849,Nintendo EAD Tokyo Software Development Group No.2,Ultimate NES Remix
850,Scholastic,I Spy: Spooky Mansion
851,FX Interactive,Tropico 4
852,Feral Interactive,Tropico 4
853,Haemimont Games,Tropico 4
854,Kalypso Media,Tropico 4
855,Zoo Corporation,Tropico 4
856,2K Sports,The BIGS
857,Blue Castle Games,The BIGS
858,Sega Rosso,Initial D: Special Stage
859,Sega,Initial D: Special Stage
860,Universal Interactive Studios,Jurassic Park: Operation Genesis
861,Konami,Jurassic Park: Operation Genesis
862,Blue Tongue Entertainment,Jurassic Park: Operation Genesis
863,Land Ho!,Just Dance Kids 2
864,EA Sports,Knockout Kings 2002
865,GameMill Entertainment,Pinkalicious
866,Activision,Cabela's Big Game Hunter 2010
867,Takara,Battle Arena Toshinden 3
868,Tamsoft,Battle Arena Toshinden 3
869,Capcom,Battle Arena Toshinden 3
870,Playmates Interactive Entertainment,Battle Arena Toshinden 3
871,Sony Computer Entertainment Europe,Battle Arena Toshinden 3
872,Genki,Jade Cocoon: Story of the Tamamayu
873,Crave Entertainment,Jade Cocoon: Story of the Tamamayu
874,Bandai,InuYasha: Feudal Combat
875,Eighting,InuYasha: Feudal Combat
876,Eugen Systems,R.U.S.E.
877,Takara,Duel Masters
878,BioWare Edmonton,Dragon Age Origins: Awakening
879,Electronic Arts,Dragon Age Origins: Awakening
880,Spike,Dragon Age Origins: Awakening
881,MumboJumbo,Super Collapse! 3
882,GameHouse,Super Collapse! 3
883,Heavy Iron Studios,Ratatouille
884,THQ,Ratatouille
885,Ubisoft Milan,MotionSports: Adrenaline
886,Ubisoft Entertainment,MotionSports: Adrenaline
887,Ubisoft Vancouver,MotionSports: Adrenaline
888,Yuke's,The Dog Island
889,MTV Games,AC/DC LIVE: Rock Band Track Pack
890,Harmonix Music Systems,AC/DC LIVE: Rock Band Track Pack
891,Pi Studios,AC/DC LIVE: Rock Band Track Pack
892,EA Montreal,Boogie
893,Electronic Arts,Boogie
894,Sony Computer Entertainment,NBA 07
895,SCE San Diego Studio,NBA 07
896,Techland,Call of Juarez: The Cartel
897,Ubisoft Entertainment,Call of Juarez: The Cartel
898,THQ,Are You Smarter than a 5th Grader? Game Time
899,ImaginEngine,Are You Smarter than a 5th Grader? Game Time
900,Sensory Sweep Studios,Need for Speed: Most Wanted
901,Electronic Arts,Need for Speed: Most Wanted
902,SouthPeak Interactive,Section 8
903,TimeGate Studios,Section 8
904,Visual Concepts,ESPN NBA Basketball
905,Sega,ESPN NBA Basketball
906,Warner Bros. Interactive Entertainment,Sesame Street: Cookie's Counting Carnival
907,Black Lantern Studios,Sesame Street: Cookie's Counting Carnival
908,Pacific Century CyberWorks,Lowrider
909,Activision,Family Guy: Back to the Multiverse
910,Heavy Iron Studios,Family Guy: Back to the Multiverse
911,2K Sports,All-Pro Football 2K8
912,Visual Concepts,All-Pro Football 2K8
913,Infogrames,Dungeons & Dragons: Eye of the Beholder
914,Pronto Games,Dungeons & Dragons: Eye of the Beholder
915,Last Day of Work,Fish Tycoon
916,PopCap Games,Plants vs. Zombies
917,Electronic Arts,Plants vs. Zombies
918,Crafts & Meister,Gundam Breaker
919,Bandai Namco Games,Gundam Breaker
920,Ilinx Corporation,Gundam Breaker
921,Namco Bandai Games,Gundam Breaker
922,WB Games,Batman: Return to Arkham
923,Virtuos,Batman: Return to Arkham
924,Rocksteady Studios,Batman: Return to Arkham
925,Human Head Studios,Rune: Viking Warlord
926,Take-Two Interactive,Rune: Viking Warlord
927,Sega,The Incredible Hulk
928,Edge of Reality,The Incredible Hulk
929,Amaze Entertainment,The Incredible Hulk
930,Sega,Panzer Dragoon Orta
931,Smilebit,Panzer Dragoon Orta
932,ASCII Entertainment,King's Field II
933,FromSoftware,King's Field II
934,Nintendo,America's Test Kitchen: Let's Get Cooking
935,"indieszero Co., Ltd.",America's Test Kitchen: Let's Get Cooking
936,Ubisoft Québec,Battle of Giants: Mutant Insects
937,Phoenix,Petz: Horsez 2
938,Ubisoft Entertainment,Petz: Horsez 2
939,Activision,NPPL: Championship Paintball 2009
940,Sand Grain Studios,NPPL: Championship Paintball 2009
941,Konami,Suikoden Tierkreis
942,Electronic Arts,Superman Returns
943,EA Orlando,Superman Returns
944,Atlus,Shin Megami Tensei: Devil Survivor
945,Ghostlight Ltd.,Shin Megami Tensei: Devil Survivor
946,Activision,Angry Birds Star Wars
947,LucasArts,Angry Birds Star Wars
948,Exient Entertainment,Angry Birds Star Wars
949,Rovio Entertainment,Angry Birds Star Wars
950,Sony Computer Entertainment,Tomba!
951,Whoopee Camp,Tomba!
952,MonkeyPaw Games,Tomba!
953,Konami,Love Plus
954,Namco Tales Studio,Tales of Eternia
955,Namco,Tales of Eternia
956,Wolf Team,Tales of Eternia
957,Alfa System,Tales of Innocence
958,Bandai Namco Entertainment,Tales of Innocence
959,Media Molecule,Tearaway Unfolded
960,Sony Computer Entertainment,Tearaway Unfolded
961,Tarsier Studios,Tearaway Unfolded
962,Atlus,Etrian Odyssey II: Heroes of Lagaard
963,Atlus USA,Etrian Odyssey II: Heroes of Lagaard
964,Sega AM2,Virtua Racing
965,Sega,Virtua Racing
966,Tec Toy,Virtua Racing
967,THQ,Rugrats: I Gotta Go Party
968,Eurocom Entertainment Software,Rugrats: I Gotta Go Party
969,Sega,The Incredible Hulk
970,Edge of Reality,The Incredible Hulk
971,Amaze Entertainment,The Incredible Hulk
972,UTV Ignition Entertainment,Deadly Premonition
973,Marvelous Entertainment Inc.,Deadly Premonition
974,Digital Media Lab Inc.,Deadly Premonition
975,"Ludia, Inc.",Family Feud: 2010 Edition
976,Disney Interactive Studios,Bolt
977,Altron,Bolt
978,Avalanche Software,Bolt
979,THQ,Marvel Super Hero Squad: The Infinity Gauntlet
980,Griptonite Games,Marvel Super Hero Squad: The Infinity Gauntlet
981,Razorworks Studios,Ford Racing 3
982,2K Games,Ford Racing 3
983,Empire Interactive,Ford Racing 3
984,Zoo Digital,Ford Racing 3
985,Visual Impact,Ford Racing 3
986,Spike Chunsoft,J Stars Victory Vs.
987,Bandai Namco Entertainment,J Stars Victory Vs.
988,Ubisoft Montpellier,The Adventures of Tintin: The Game
989,Gameloft,The Adventures of Tintin: The Game
990,Activision,Call of Duty: Black Ops 3
991,Treyarch,Call of Duty: Black Ops 3
992,Aspyr Media,Call of Duty: Black Ops 3
993,Sonic Team,Phantasy Star Universe: Ambition of the Illuminus
994,Sega,Phantasy Star Universe: Ambition of the Illuminus
995,2K Sports,Major League Baseball 2K10
996,Visual Concepts,Major League Baseball 2K10
997,Take-Two Interactive,Major League Baseball 2K10
998,Spike,Dragon Ball Z: Tenkaichi Tag Team
999,Bandai Namco Entertainment,Dragon Ball Z: Tenkaichi Tag Team
1000,Bird Studio,Dragon Ball Z: Tenkaichi Tag Team
1001,Atlus,Etrian Odyssey Untold: The Millennium Girl
1002,Nippon Ichi Software,Etrian Odyssey Untold: The Millennium Girl
1003,Atlus USA,Etrian Odyssey Untold: The Millennium Girl
1004,Sega,Etrian Odyssey Untold: The Millennium Girl
1005,THQ,Hey Arnold! The Movie
1006,Square Enix,Final Fantasy V Advance
1007,Tose,Final Fantasy V Advance
1008,Square Enix Product Development Division 7,Final Fantasy V Advance
1009,Electronic Arts,Need for Speed: Most Wanted
1010,Pocketeers,Need for Speed: Most Wanted
1011,LucasArts,Star Wars: Bounty Hunter
1012,Feral Interactive,LEGO Harry Potter: Years 5-7
1013,Traveller's Tales,LEGO Harry Potter: Years 5-7
1014,WB Games,LEGO Harry Potter: Years 5-7
1015,TT Fusion,LEGO Harry Potter: Years 5-7
1016,Feral Interactive,LEGO Harry Potter: Years 5-7
1017,Traveller's Tales,LEGO Harry Potter: Years 5-7
1018,WB Games,LEGO Harry Potter: Years 5-7
1019,TT Fusion,LEGO Harry Potter: Years 5-7
1020,Feral Interactive,LEGO Harry Potter: Years 5-7
1021,Traveller's Tales,LEGO Harry Potter: Years 5-7
1022,WB Games,LEGO Harry Potter: Years 5-7
1023,TT Fusion,LEGO Harry Potter: Years 5-7
1024,Feral Interactive,LEGO Harry Potter: Years 5-7
1025,Traveller's Tales,LEGO Harry Potter: Years 5-7
1026,WB Games,LEGO Harry Potter: Years 5-7
1027,TT Fusion,LEGO Harry Potter: Years 5-7
1028,Feral Interactive,LEGO Harry Potter: Years 5-7
1029,Traveller's Tales,LEGO Harry Potter: Years 5-7
1030,WB Games,LEGO Harry Potter: Years 5-7
1031,TT Fusion,LEGO Harry Potter: Years 5-7
1032,Feral Interactive,LEGO Harry Potter: Years 5-7
1033,Traveller's Tales,LEGO Harry Potter: Years 5-7
1034,WB Games,LEGO Harry Potter: Years 5-7
1035,TT Fusion,LEGO Harry Potter: Years 5-7
1036,Feral Interactive,LEGO Harry Potter: Years 5-7
1037,Traveller's Tales,LEGO Harry Potter: Years 5-7
1038,WB Games,LEGO Harry Potter: Years 5-7
1039,TT Fusion,LEGO Harry Potter: Years 5-7
1040,VIS Entertainment,Tom and Jerry in War of the Whiskers
1041,NewKidCo,Tom and Jerry in War of the Whiskers
1042,WB Games,Tom and Jerry in War of the Whiskers
1043,Omega Force,Dynasty Warriors 7: Xtreme Legends
1044,Koei,Dynasty Warriors 7: Xtreme Legends
1045,Koei Tecmo,Dynasty Warriors 7: Xtreme Legends
1046,Blitz Games,Bratz: The Movie
1047,Barking Lizards Technologies,Bratz: The Movie
1048,THQ,Bratz: The Movie
1049,Rovio Entertainment,Angry Birds Trilogy
1050,Housemarque,Angry Birds Trilogy
1051,Exient Entertainment,Angry Birds Trilogy
1052,FUN Labs,Angry Birds Trilogy
1053,Activision,Angry Birds Trilogy
1054,Konami,Jikkyou Powerful Pro Yakyuu 2011
1055,2K Sports,Major League Baseball 2K9
1056,Visual Concepts,Major League Baseball 2K9
1057,Kush Games,Major League Baseball 2K9
1058,Konami Digital Entertainment,Yu-Gi-Oh! Ultimate Masters: World Championship Tournament 2006
1059,Konami,Yu-Gi-Oh! Ultimate Masters: World Championship Tournament 2006
1060,2K Games,WWE 2K17
1061,Visual Concepts,WWE 2K17
1062,Yuke's,WWE 2K17
1063,2K,WWE 2K17
1064,Konami,Power Pro Kun Pocket 5
1065,Diamond Head,Power Pro Kun Pocket 5
1066,Eidos Interactive,Battlestations: Midway
1067,Feral Interactive,Battlestations: Midway
1068,Robosoft Technologies,Battlestations: Midway
1069,Slightly Mad Studios,Project CARS
1070,Bandai Namco Entertainment,Project CARS
1071,Enix Corporation,Bust A Groove 2
1072,Metro Graphics,Bust A Groove 2
1073,Namco,Bust A Groove 2
1074,LEVEL-5,Inazuma Eleven Strikers
1075,Nintendo,Inazuma Eleven Strikers
1076,Shade,Inazuma Eleven Strikers
1077,Activision,The Amazing Spider-Man 2 (2014)
1078,Beenox,The Amazing Spider-Man 2 (2014)
1079,Square Enix,The Amazing Spider-Man 2 (2014)
1080,Dingo,Hatsune Miku: Project Diva
1081,Crypton Future Media,Hatsune Miku: Project Diva
1082,Sega Corporation,Hatsune Miku: Project Diva
1083,Artdink,Gundam Battle Universe
1084,Bandai,Gundam Battle Universe
1085,Capcom,Sengoku Basara: Battle Heroes
1086,Acclaim Japan,Armorines: Project S.W.A.R.M.
1087,Acclaim Studios London,Armorines: Project S.W.A.R.M.
1088,Acclaim Entertainment,Armorines: Project S.W.A.R.M.
1089,Factor 5,Star Wars Episode I: Battle for Naboo
1090,LucasArts,Star Wars Episode I: Battle for Naboo
1091,THQ,Star Wars Episode I: Battle for Naboo
1092,Gradiente,Star Wars Episode I: Battle for Naboo
1093,Eurocom Entertainment Software,Duke Nukem: Zero Hour
1094,GT Interactive Software,Duke Nukem: Zero Hour
1095,Gradiente,Duke Nukem: Zero Hour
1096,Agetec,Armored Core: Nexus
1097,FromSoftware,Armored Core: Nexus
1098,2K Play,Dora the Explorer: Dora Saves the Crystal Kingdom
1099,High Voltage Software,Dora the Explorer: Dora Saves the Crystal Kingdom
1100,Konami,Evolution Skateboarding
1101,Sega,Yakuza: Ishin
1102,Ryu ga Gotoku Studios,Yakuza: Ishin
1103,Majesco Entertainment,Babysitting Mania
1104,Konami,Scene It? Twilight
1105,Screenlife,Scene It? Twilight
1106,Hypnotix,Outlaw Volleyball
1107,Simon & Schuster,Outlaw Volleyball
1108,TDK Mediactive,Outlaw Volleyball
1109,Global Star Software,Outlaw Volleyball
1110,Ubisoft Montreal,Batman: Vengeance
1111,EA Sports,Tiger Woods PGA Tour 10
1112,EA Orlando,Tiger Woods PGA Tour 10
1113,EA Mobile,Tiger Woods PGA Tour 10
1114,HB Studios,Tiger Woods PGA Tour 10
1115,Destineer,Summer Sports 2: Island Sports Party
1116,Digital Embryo,Summer Sports 2: Island Sports Party
1117,Namco Bandai Games,SD Gundam G Generation: Cross Drive
1118,"Atari, Inc.",Dungeons & Dragons Heroes
1119,Virtual Toys,Imagine: Fashion Party
1120,Lexis Numerique,Imagine: Fashion Party
1121,Activision,Spider-Man: Web of Shadows
1122,Shaba Games,Spider-Man: Web of Shadows
1123,Treyarch,Spider-Man: Web of Shadows
1124,Prokion,Legaia 2: Duel Saga
1125,Sony Computer Entertainment,Legaia 2: Duel Saga
1126,Eidos Interactive,Legaia 2: Duel Saga
1127,Vicarious Visions,Crash Nitro Kart
1128,Universal Interactive Studios,Crash Nitro Kart
1129,Konami,Crash Nitro Kart
1130,Vivendi Universal Games,Crash Nitro Kart
1131,Omega Force,Samurai Warriors 4
1132,Koei Tecmo,Samurai Warriors 4
1133,Hudson Soft,Classic NES Series: Bomberman
1134,2K Games,Don King Boxing
1135,Monster Games,ExciteBots: Trick Racing
1136,Nintendo SPD Production Group No. 3,ExciteBots: Trick Racing
1137,Nintendo,ExciteBots: Trick Racing
1138,Konami Computer Entertainment Hawaii,Frogger's Journey: The Forgotten Relic
1139,Konami,Frogger's Journey: The Forgotten Relic
1140,Capcom,X-Men vs. Street Fighter
1141,Virgin Interactive Entertainment,X-Men vs. Street Fighter
1142,Oddworld Inhabitants,Oddworld: Stranger's Wrath
1143,Electronic Arts,Oddworld: Stranger's Wrath
1144,Square One Games Inc.,Oddworld: Stranger's Wrath
1145,Just Add Water,Oddworld: Stranger's Wrath
1146,SNK Neogeo USA Consumer,King of Fighters: Maximum Impact
1147,SNK Playmore,King of Fighters: Maximum Impact
1148,SNK,King of Fighters: Maximum Impact
1149,Noise Factory,King of Fighters: Maximum Impact
1150,Gust,Atelier Ayesha: The Alchemist of Dusk
1151,Koei Tecmo Games,Atelier Ayesha: The Alchemist of Dusk
1152,The Game Factory,Bratz Ponyz 2
1153,Neko Entertainment,Bratz Ponyz 2
1154,Gearbox Software,Battleborn
1155,2K Games,Battleborn
1156,Namco Bandai Games,We Cheer 2
1157,Machatin,We Cheer 2
1158,Team OX,We Cheer 2
1159,Surreal Software,Drakan: The Ancients' Gates
1160,Sony Interactive Entertainment,Drakan: The Ancients' Gates
1161,n-Space,Call of Duty: Modern Warfare 3: Defiance
1162,Activision,Call of Duty: Modern Warfare 3: Defiance
1163,WayForward Technologies,"SpongeBob SquarePants: Lights, Camera, Pants!"
1164,THQ Studio Australia,"SpongeBob SquarePants: Lights, Camera, Pants!"
1165,THQ,"SpongeBob SquarePants: Lights, Camera, Pants!"
1166,Capcom,Resident Evil: Revelations
1167,Tose,Resident Evil: Revelations
1168,Activision,Tony Hawk: Shred
1169,Robomodo,Tony Hawk: Shred
1170,SCE Japan Studio,Tokyo Jungle
1171,Crispy's!,Tokyo Jungle
1172,Sony Computer Entertainment,Tokyo Jungle
1173,KnowWonder,Lemony Snicket's A Series of Unfortunate Events
1174,Activision,Lemony Snicket's A Series of Unfortunate Events
1175,Adrenium Games,Lemony Snicket's A Series of Unfortunate Events
1176,Electronic Arts,Army of Two: The Devil's Cartel
1177,Visceral Games,Army of Two: The Devil's Cartel
1178,EA Montreal,Army of Two: The Devil's Cartel
1179,SCE Japan Studio,Puppeteer
1180,Sony Computer Entertainment,Puppeteer
1181,Electronic Arts,Bionicle: Matoran Adventures
1182,Argonaut Games,Bionicle: Matoran Adventures
1183,Ubisoft Shanghai,Tom Clancy's Splinter Cell: Double Agent
1184,Ubisoft Milan,Tom Clancy's Splinter Cell: Double Agent
1185,Ubisoft Entertainment,Tom Clancy's Splinter Cell: Double Agent
1186,Agetec,Armored Core: Master of Arena
1187,FromSoftware,Armored Core: Master of Arena
1188,Virgin Interactive Entertainment,Resident Evil: Deadly Silence
1189,Capcom,Resident Evil: Deadly Silence
1190,Capcom Production Studio 4,Resident Evil: Deadly Silence
1191,Krome Studios,Desert Falcon
1192,Atari Corporation,Desert Falcon
1193,Gamecock Media Group,Legendary
1194,SouthPeak Interactive,Legendary
1195,Spark Unlimited,Legendary
1196,"Atari, Inc.",Legendary
1197,Ubisoft Montpellier,Peter Jackson's King Kong: The Official Game of the Movie
1198,Ubisoft Entertainment,Peter Jackson's King Kong: The Official Game of the Movie
1199,Ubisoft Entertainment,Rayman DS
1200,Acclaim Entertainment,ATV: Quad Power Racing
1201,Tantalus Interactive,ATV: Quad Power Racing
1202,Microsoft Game Studios,Zoo Tycoon 2: Ultimate Collection
1203,Blue Fang Games,Zoo Tycoon 2: Ultimate Collection
1204,Acclaim Studios Austin,All-Star Baseball 2003
