Index,Developer,Video_Game_Name
619,Deep Silver Dambuster Studios,Homefront: The Revolution
620,Deep Silver,Homefront: The Revolution
621,Ubisoft Montreal,Assassin's Creed III
622,Ubisoft Singapore,Assassin's Creed III
623,Ubisoft Annecy,Assassin's Creed III
624,Ubisoft Bucharest,Assassin's Creed III
625,Ubisoft Kyiv,Assassin's Creed III
626,Ubisoft Québec,Assassin's Creed III
627,Ubisoft Entertainment,Assassin's Creed III
628,Spike Chunsoft,One Piece: Burning Blood
629,Bandai Namco Entertainment,One Piece: Burning Blood
630,THQ,Star Wars: Flight of the Falcon
631,Pocket Studios,Star Wars: Flight of the Falcon
632,Game Arts,Teenage Mutant Ninja Turtles: Smash-Up
633,Toylogic,Teenage Mutant Ninja Turtles: Smash-Up
634,Y'sk,Teenage Mutant Ninja Turtles: Smash-Up
635,Koei Tecmo,Toukiden: The Age of Demons
636,Omega Force,Toukiden: The Age of Demons
637,Deep Silver,Metro: Last Light
638,4A Games,Metro: Last Light
639,Sports Interactive,Football Manager 2016
640,Sega Games,Football Manager 2016
641,Capcom Production Studio 3,Resident Evil: Dead Aim
642,Capcom,Resident Evil: Dead Aim
643,Cavia,Resident Evil: Dead Aim
644,EA Los Angeles,Command & Conquer: Red Alert 3 Ultimate Edition
645,Electronic Arts,Command & Conquer: Red Alert 3 Ultimate Edition
646,EA Canada,Need for Speed Carbon
647,Electronic Arts,Need for Speed Carbon
648,THQ,The Adventures of Jimmy Neutron Boy Genius: Jet Fusion
649,Helixe,The Adventures of Jimmy Neutron Boy Genius: Jet Fusion
650,EA Sports,FIFA Soccer 13
651,EA Sports,EA Sports MMA
652,EA Orlando,EA Sports MMA
653,Trion Worlds,Defiance
654,Human Head Studios,Defiance
655,GRIN,Terminator Salvation
656,Evolved Games,Terminator Salvation
657,2K Sports,College Hoops 2K8
658,Visual Concepts,College Hoops 2K8
659,Bungie,Destiny: The Taken King
660,Activision,Destiny: The Taken King
661,Activision,Guitar Hero: Metallica
662,Neversoft Entertainment,Guitar Hero: Metallica
663,Budcat Creations,Guitar Hero: Metallica
664,Arc System Works,Guilty Gear X2
665,Sammy Studios,Guilty Gear X2
666,Toontraxx,Chicken Shoot
667,Zuxxes,Chicken Shoot
668,DSI Games,Chicken Shoot
669,Zoo Digital,Chicken Shoot
670,TopWare Interactive,Chicken Shoot
671,Frontline Studios,Chicken Shoot
672,Funbox Media Ltd,Chicken Shoot
673,Destination Software,Chicken Shoot
674,Calaris Studios,Chicken Shoot
675,Red Storm Entertainment,Tom Clancy's Rainbow Six: Lockdown
676,Capcom,MotoGP 08
677,Milestone,MotoGP 08
678,Feral Interactive,LEGO Marvel's Avengers
679,Traveller's Tales,LEGO Marvel's Avengers
680,TT Fusion,LEGO Marvel's Avengers
681,WB Games,LEGO Marvel's Avengers
682,Brash Entertainment,The Tale of Despereaux
683,Z-Axis,Aggressive Inline
684,Acclaim Entertainment,Aggressive Inline
685,Electronic Arts,Mirror's Edge Catalyst
686,EA Digital Illusions CE,Mirror's Edge Catalyst
687,Rebellion Developments,Sniper Elite 3
688,505 Games,Sniper Elite 3
689,Aspyr Media,Hello Kitty Daily
690,Dorasu Co.,Hello Kitty Daily
691,Electronic Arts,NFL Street
692,EA Sports BIG,NFL Street
693,EA Orlando,NFL Street
694,Harmonix Music Systems,Karaoke Revolution
695,Vivendi Universal,Metal Arms: Glitch in the System
696,Sierra Entertainment,Metal Arms: Glitch in the System
697,Mass Media Inc,Metal Arms: Glitch in the System
698,Swingin' Ape Studios,Metal Arms: Glitch in the System
699,FX Interactive,Tropico 4
700,Feral Interactive,Tropico 4
701,Haemimont Games,Tropico 4
702,Kalypso Media,Tropico 4
703,Zoo Corporation,Tropico 4
704,Idol Minds,Rally Cross 2
705,989 Studios,Rally Cross 2
706,FromSoftware,EverGrace
707,Agetec,EverGrace
708,Crave Entertainment,EverGrace
709,Activision,Enemy Territory: Quake Wars
710,Splash Damage,Enemy Territory: Quake Wars
711,"Nerve Software, LLC",Enemy Territory: Quake Wars
712,Underground Development,Enemy Territory: Quake Wars
713,Aspyr Media,Enemy Territory: Quake Wars
714,id Software,Enemy Territory: Quake Wars
715,Working Designs,Lunar 2: Eternal Blue Complete
716,Game Arts,Lunar 2: Eternal Blue Complete
717,Studio Alex,Lunar 2: Eternal Blue Complete
718,Capcom,Street Fighter Alpha: Warriors' Dreams
719,Virgin Interactive Entertainment,Street Fighter Alpha: Warriors' Dreams
720,THQ,Rugrats: Royal Ransom
721,Avalanche Software,Rugrats: Royal Ransom
722,Sony Computer Entertainment,MLB 06: The Show
723,SCE San Diego Studio,MLB 06: The Show
724,Edge of Reality,Over the Hedge
725,Beenox,Over the Hedge
726,Activision,Over the Hedge
727,Global Star Software,Charlie and the Chocolate Factory
728,Nadeo,TrackMania Turbo
729,G-Artists,Kurushi Final: Mental Blocks
730,Sugar & Rockets,Kurushi Final: Mental Blocks
731,Sony Computer Entertainment,Kurushi Final: Mental Blocks
732,Electronic Arts,Def Jam Icon
733,EA Chicago,Def Jam Icon
734,Def Jam,Def Jam Icon
735,Namco Bandai Games,SD Gundam G Generation World
736,Human Soft Inc.,The Wild Thornberrys Movie
737,THQ,The Wild Thornberrys Movie
738,Page 44 Studios,High School Musical 3: Senior Year DANCE!
739,Disney Interactive Studios,High School Musical 3: Senior Year DANCE!
740,Disney Interactive Studios,Hannah Montana: The Movie
741,n-Space,Hannah Montana: The Movie
742,Koei,Dynasty Warriors 5 Empires
743,Omega Force,Dynasty Warriors 5 Empires
744,Neversoft Entertainment,Call of Duty: Ghosts
745,Activision,Call of Duty: Ghosts
746,Infinity Ward,Call of Duty: Ghosts
747,Raven Software,Call of Duty: Ghosts
748,Treyarch,Call of Duty: Ghosts
749,Certain Affinity,Call of Duty: Ghosts
750,High Moon Studios,Transformers: Dark of the Moon
751,Activision,Transformers: Dark of the Moon
752,Project Soul,SoulCalibur
753,Namco,SoulCalibur
754,Namco Bandai Games,SoulCalibur
755,Psygnosis,WipEout 3
756,ImPulse Games,SpongeBob's Boating Bash
757,THQ,SpongeBob's Boating Bash
758,Nintendo,Classic NES Series: Ice Climber
759,Disney Interactive Studios,Pirates of the Caribbean: At World's End
760,Eurocom Entertainment Software,Pirates of the Caribbean: At World's End
761,THQ,WWE '12
762,Yuke's,WWE '12
763,THQ,WWE All Stars
764,THQ San Diego,WWE All Stars
765,Square Enix,Mini Ninjas
766,Magic Pockets,Mini Ninjas
767,Eidos Interactive,Mini Ninjas
768,IO Interactive,Mini Ninjas
769,Feral Interactive,Mini Ninjas
770,Robosoft Technologies,Mini Ninjas
771,Namco Bandai Games,Tekken Tag Tournament 2
772,Sennari Interactive,Driver 2 Advance
773,Infogrames,Driver 2 Advance
774,Square Enix,Mini Ninjas
775,Magic Pockets,Mini Ninjas
776,Eidos Interactive,Mini Ninjas
777,IO Interactive,Mini Ninjas
778,Feral Interactive,Mini Ninjas
779,Robosoft Technologies,Mini Ninjas
780,Capcom,Tim Burton's The Nightmare Before Christmas: Oogie's Revenge
781,Buena Vista Games,Tim Burton's The Nightmare Before Christmas: Oogie's Revenge
782,"Sega Enterprises, Ltd.",Iron Storm
783,Nintendo,Battalion Wars 2
784,Kuju Entertainment,Battalion Wars 2
785,Bigbig Studios,MotorStorm: Arctic Edge
786,Virtuos,MotorStorm: Arctic Edge
787,Sony Computer Entertainment,MotorStorm: Arctic Edge
788,Capcom,Marvel Super Heroes
789,Kouyousha,Marvel Super Heroes
790,Virgin Interactive Entertainment,Marvel Super Heroes
791,Acclaim Entertainment,Super Bust-A-Move
792,Taito,Super Bust-A-Move
793,IO Interactive,Hitman: Contracts
794,Eidos Interactive,Hitman: Contracts
795,Square Enix,Supreme Commander 2
796,Gas Powered Games,Supreme Commander 2
797,Virtual Programming,Supreme Commander 2
798,Iron Galaxy Studios,Supreme Commander 2
799,Activision,Frostbite
800,Polyvox,Frostbite
801,Nintendo,Mario & Sonic at the Rio 2016 Olympic Games
802,Sega Sports R&D,Mario & Sonic at the Rio 2016 Olympic Games
803,THQ,Avatar: The Last Airbender - The Burning Earth
804,Asobo Studio,Racquet Sports
805,Ubisoft Entertainment,Racquet Sports
806,Relic Entertainment,Company of Heroes 2
807,Sega,Company of Heroes 2
808,Feral Interactive,Company of Heroes 2
809,Atlus,Trauma Center: Second Opinion
810,Nintendo,Trauma Center: Second Opinion
811,THQ,WWE Day of Reckoning 2
812,Yuke's,WWE Day of Reckoning 2
813,Electronic Arts,The Urbz: Sims in the City
814,Maxis,The Urbz: Sims in the City
815,Ubisoft Montpellier,Rayman Legends
816,Ubisoft Entertainment,Rayman Legends
817,THQ,SpongeBob SquarePants: The Yellow Avenger
818,Tantalus Media,SpongeBob SquarePants: The Yellow Avenger
819,Electronic Arts,Monopoly
820,EA Bright Light,Monopoly
821,Electronic Arts,SimCity Creator
822,Hudson Soft,SimCity Creator
823,AKI Corporation,SimCity Creator
824,Midway Games,Off Road Challenge
825,Avalanche Software,Off Road Challenge
826,GT Interactive Software,Off Road Challenge
827,Microsoft Game Studios,Tenchu Z
828,FromSoftware,Tenchu Z
829,K2 LLC,Tenchu Z
830,TDK Mediactive,Conan
831,Cauldron HQ,Conan
832,AGENDA,Backstreet Billiards
833,High Voltage Software,Leisure Suit Larry: Magna Cum Laude
834,Sierra Entertainment,Leisure Suit Larry: Magna Cum Laude
835,EA Sports,MVP 06 NCAA Baseball
836,EA Canada,MVP 06 NCAA Baseball
837,Namco Bandai Games,Naruto Shippuden: Ultimate Ninja Impact
838,Hudson Soft,Momotarou Dentetsu DS: Tokyo & Japan
839,Disney Interactive Studios,Disney Infinity 3.0
840,LucasArts,Disney Infinity 3.0
841,Heavy Iron Studios,Disney Infinity 3.0
842,Ninja Theory,Disney Infinity 3.0
843,Sumo Digital,Disney Infinity 3.0
844,Studio Gobo,Disney Infinity 3.0
845,United Front Games,Disney Infinity 3.0
846,Avalanche Software,Disney Infinity 3.0
847,Disney Interactive,Disney Infinity 3.0
848,WB Games,Speed Racer: The Videogame
849,Sidhe Interactive,Speed Racer: The Videogame
850,Virtuos,Speed Racer: The Videogame
851,Monolith Productions,F.E.A.R.
852,Vivendi Universal Games,F.E.A.R.
853,Sierra Entertainment,F.E.A.R.
854,Ubisoft Sofia,Tom Clancy's Ghost Recon: Shadow Wars
855,505 Games,Smart Girl's Party Game
856,Electronic Arts,The Sims 3: Town Life Stuff
857,Maxis,The Sims 3: Town Life Stuff
858,Disney Interactive Studios,Herbie: Fully Loaded
859,Climax Group,Herbie: Fully Loaded
860,Konami,Teenage Mutant Ninja Turtles
861,Microsoft Game Studios,Kameo: Elements of Power
862,Rare,Kameo: Elements of Power
863,Sports Interactive,Football Manager Handheld 2008
864,Sega,Football Manager Handheld 2008
865,Koei,Dynasty Warriors 6 Empires
866,Omega Force,Dynasty Warriors 6 Empires
867,Sony Computer Entertainment,The Shoot
868,Cohort Studos,The Shoot
869,Disney Interactive,Disney Sing It: Pop Hits
870,Zoe Mode,Disney Sing It: Pop Hits
871,Team NINJA,Dead or Alive 5
872,Tecmo Koei Games,Dead or Alive 5
873,Nobilis,My Baby Boy
874,Infinite Interactive,Puzzle Quest: Challenge of the Warlords
875,Vicious Cycle Software,Puzzle Quest: Challenge of the Warlords
876,TransGaming Technologies,Puzzle Quest: Challenge of the Warlords
877,1st Playable Productions,Puzzle Quest: Challenge of the Warlords
878,D3 Publisher,Puzzle Quest: Challenge of the Warlords
879,Bandai Namco Entertainment,Dynasty Warriors: Gundam 2
880,Koei,Dynasty Warriors: Gundam 2
881,Omega Force,Dynasty Warriors: Gundam 2
882,Square Enix,Star Ocean: Second Evolution
883,Tose,Star Ocean: Second Evolution
884,tri-Ace,Star Ocean: Second Evolution
885,Square Enix Product Development Division 10,Star Ocean: Second Evolution
886,Square Enix Business Division 9,Star Ocean: Second Evolution
887,Powerhead Games,Imagine: Movie Star
888,Delphine Software,Fade to Black
889,Electronic Arts,Fade to Black
890,JoshProd,Fade to Black
891,NovaLogic,Delta Force: Black Hawk Down
892,Climax Group,Delta Force: Black Hawk Down
893,Aspyr Media,Delta Force: Black Hawk Down
894,Rebellion Developments,Delta Force: Black Hawk Down
895,Disney Interactive Studios,Pirates of the Caribbean: At World's End
896,Eurocom Entertainment Software,Pirates of the Caribbean: At World's End
897,Activision,Angry Birds Star Wars
898,LucasArts,Angry Birds Star Wars
899,Exient Entertainment,Angry Birds Star Wars
900,Rovio Entertainment,Angry Birds Star Wars
901,SCE Japan Studio,The Eye of Judgment
902,Sony Computer Entertainment,The Eye of Judgment
903,Koei Tecmo,Sengoku Musou 3 Z
904,Omega Force,Sengoku Musou 3 Z
905,GRIN,Tom Clancy's Ghost Recon Advanced Warfighter
906,Darkworks,Tom Clancy's Ghost Recon Advanced Warfighter
907,Ubisoft Shanghai,Tom Clancy's Ghost Recon Advanced Warfighter
908,Ubisoft Paris,Tom Clancy's Ghost Recon Advanced Warfighter
909,Ubisoft Entertainment,Tom Clancy's Ghost Recon Advanced Warfighter
910,Sega Studios San Francisco,Iron Man 2
911,Sega,Iron Man 2
912,Genki,Tokyo Highway Battle
913,THQ,Tokyo Highway Battle
914,Jaleco,Tokyo Highway Battle
915,Bullet-Proof Software,Tokyo Highway Battle
916,EA Canada,NHL 09
917,HB Studios,NHL 09
918,EA Sports,NHL 09
919,Square Enix,World of Final Fantasy
920,Tose,World of Final Fantasy
921,Square Enix Business Division 3,World of Final Fantasy
922,Ubisoft Montpellier,Beyond Good & Evil
923,Ubisoft Entertainment,Beyond Good & Evil
924,Ubisoft Milan,Beyond Good & Evil
925,Ubisoft Shanghai,Beyond Good & Evil
926,THQ,Banjo-Kazooie: Grunty's Revenge
927,Rare,Banjo-Kazooie: Grunty's Revenge
928,PopCap Games,Bejeweled 3
929,"Electronic Arts, Inc.",Bejeweled 3
930,Griptonite Games,Bejeweled 3
931,EA Canada,NHL 17
932,EA Sports,NHL 17
933,Inti Creates,Mega Man ZX Advent
934,Capcom,Mega Man ZX Advent
935,EA Sports,NCAA Basketball 10
936,EA Canada,NCAA Basketball 10
937,tri-Ace,Star Ocean 5: Integrity and Faithlessness
938,Square Enix,Star Ocean 5: Integrity and Faithlessness
939,LEVEL-5,Jeanne d'Arc
940,Sony Computer Entertainment,Jeanne d'Arc
941,Asylum Studios,Deathtrap Dungeon
942,Eidos Interactive,Deathtrap Dungeon
943,Square Enix,Deathtrap Dungeon
944,Amaze Entertainment,Night at the Museum: Battle of the Smithsonian
945,The Fizz Factor,Night at the Museum: Battle of the Smithsonian
946,Majesco Entertainment,Night at the Museum: Battle of the Smithsonian
947,Electronic Arts,Harry Potter and the Deathly Hallows - Part 2
948,Shift,Ape Escape Academy
949,Sony Computer Entertainment,Ape Escape Academy
950,THQ,WWE Wrestlemania XIX
951,Yuke's,WWE Wrestlemania XIX
952,Maxis,The Sims 2
953,Electronic Arts,The Sims 2
954,Universal Interactive Studios,Hulk
955,Radical Entertainment,Hulk
956,Vivendi Universal Games,Hulk
957,Sony Online Entertainment,Untold Legends: The Warriors Code
958,Namco,Klonoa 2: Lunatea's Veil
959,Ion Storm,Deus Ex: Invisible War
960,Eidos Interactive,Deus Ex: Invisible War
961,Square Enix,Deus Ex: Invisible War
962,Eidos Montréal,Deus Ex: Invisible War
963,Sony Computer Entertainment of America,Disney's Treasure Planet
964,Disney Interactive,Disney's Treasure Planet
965,EA Sports,NASCAR Thunder 2002
966,EA Orlando,NASCAR Thunder 2002
967,SNK Playmore,The King of Fighters XIII
968,Atlus,The King of Fighters XIII
969,Rising Star Games,The King of Fighters XIII
970,Konami Computer Entertainment Japan,BeatMania Append GottaMix
971,THQ,Tak 2: The Staff of Dreams
972,Avalanche Software,Tak 2: The Staff of Dreams
973,LucasArts,Fracture
974,Day 1 Studios,Fracture
975,FromSoftware,Ninja Blade
976,ND Games,Ninja Blade
977,PopCap Games,Bookworm
978,Black Lantern Studios,Bookworm
979,TT Fusion,LEGO Batman 2: DC Super Heroes
980,Warner Bros. Interactive Entertainment,LEGO Batman 2: DC Super Heroes
981,Beenox,Bee Movie Game
982,Smart Bomb Interactive,Bee Movie Game
983,Activision,Bee Movie Game
984,Beenox,Kelly Slater's Pro Surfer
985,Treyarch,Kelly Slater's Pro Surfer
986,Activision,Kelly Slater's Pro Surfer
987,City Interactive,Sniper: Ghost Warrior 2
988,Activision,Shrek SuperSlam
989,Amaze Entertainment,Shrek SuperSlam
990,Acclaim Entertainment,Legends of Wrestling II
991,Namco,World Stadium 3
992,Disney Interactive Studios,LEGO Pirates of the Caribbean: The Video Game
993,TT Fusion,LEGO Pirates of the Caribbean: The Video Game
994,Bandai,Extra Bases
995,Namcot,Extra Bases
996,Sega,Virtua Tennis 2009
997,Sumo Digital,Virtua Tennis 2009
998,Capcom,Street Fighter Alpha 3 MAX
999,Capcom Production Studio 1,Street Fighter Alpha 3 MAX
1000,Idol Minds,Cool Boarders 2001
1001,"Sony Computer Entertainment, Inc. (SCEI)",Cool Boarders 2001
1002,Konami,Classic NES Series: Castlevania
1003,Nintendo of America,Classic NES Series: Castlevania
1004,WB Games,Scooby-Doo! First Frights
1005,Torus Games,Scooby-Doo! First Frights
1006,EA Sports,Fight Night Round 3
1007,EA Chicago,Fight Night Round 3
1008,THQ,GT Advance Championship Racing
1009,MTO,GT Advance Championship Racing
1010,Gradiente,GT Advance Championship Racing
1011,ACQUIRE Corp.,Way of the Samurai 2
1012,Spike,Way of the Samurai 2
1013,Capcom,Way of the Samurai 2
1014,Nintendo,Planet Puzzle League
1015,Intelligent Systems,Planet Puzzle League
1016,The 3DO Company,BattleTanx
1017,Nintendo,Custom Robo
1018,Noise,Custom Robo
1019,Ubisoft Montreal,Naruto: Rise of a Ninja
1020,Ubisoft Entertainment,Naruto: Rise of a Ninja
1021,Activision,Cabela's Dangerous Hunts 2011
1022,Dingo,Hatsune Miku: Project Diva Extend
1023,Sega Corporation,Hatsune Miku: Project Diva Extend
1024,Activision,Pitfall 3D: Beyond the Jungle
1025,Koei,Disgaea 2: Cursed Memories
1026,Nippon Ichi Software,Disgaea 2: Cursed Memories
1027,NIS America,Disgaea 2: Cursed Memories
1028,Sony Computer Entertainment,Disgaea 2: Cursed Memories
1029,Capcom,Clock Tower 3
1030,Digital Frontier,Clock Tower 3
1031,Studio Ibuki,Clock Tower 3
1032,SUNSOFT,Clock Tower 3
1033,Atlus,Etrian Odyssey
1034,Atlus USA,Etrian Odyssey
1035,Activision,Call Of Duty 2: Big Red One
1036,Konami,Call Of Duty 2: Big Red One
1037,Treyarch,Call Of Duty 2: Big Red One
1038,Gray Matter Interactive,Call Of Duty 2: Big Red One
1039,Pipeworks Software,Night at the Museum: Battle of the Smithsonian
1040,Amaze Entertainment,Night at the Museum: Battle of the Smithsonian
1041,Majesco Entertainment,Night at the Museum: Battle of the Smithsonian
1042,Nippon Ichi Software,Disgaea: Hour of Darkness
1043,Atlus USA,Disgaea: Hour of Darkness
1044,Koei,Disgaea: Hour of Darkness
1045,SNK Playmore,NeoGeo Battle Coliseum
1046,G1M2,NeoGeo Battle Coliseum
1047,Ignition Entertainment,NeoGeo Battle Coliseum
1048,Sega,Resonance of Fate
1049,tri-Ace,Resonance of Fate
1050,Electronic Arts,Harry Potter and the Deathly Hallows - Part 2
1051,Nordic Games Publishing,We Sing Deutsche Hits
1052,Le Cortex,We Sing Deutsche Hits
1053,Blitz Games,SpongeBob SquarePants: Creature from the Krusty Krab
1054,THQ,SpongeBob SquarePants: Creature from the Krusty Krab
1055,WayForward Technologies,SpongeBob SquarePants: Creature from the Krusty Krab
1056,Nick Games,SpongeBob SquarePants: Creature from the Krusty Krab
1057,SCE San Diego Studio,MLB 08: The Show
1058,Sony Computer Entertainment,MLB 08: The Show
1059,Konami,Parodius
1060,Deep Silver,The X-Factor
1061,Hydravision Entertainment,The X-Factor
1062,Seaven Studio,The X-Factor
1063,THQ,Power Rangers: Ninja Storm
1064,"Natsume Co., Ltd.",Power Rangers: Ninja Storm
1065,Electronic Arts,Medal of Honor: Warfighter
1066,Danger Close,Medal of Honor: Warfighter
1067,Electronic Arts,MVP Baseball 2005
1068,EA Canada,MVP Baseball 2005
1069,EA Sports BIG,SSX Blur
1070,EA Montreal,SSX Blur
1071,Electronic Arts,SSX Blur
1072,Electronic Arts,NBA Live 96
1073,EA Sports,NBA Live 96
1074,EA Canada,NBA Live 96
1075,Hitmen Productions,NBA Live 96
1076,Tiertex Design Studios,NBA Live 96
1077,THQ,NBA Live 96
1078,Tec Toy,NBA Live 96
1079,Electronic Arts,Harry Potter and the Half-Blood Prince
1080,EA Bright Light,Harry Potter and the Half-Blood Prince
1081,Feral Interactive,Alien: Isolation
1082,Sega,Alien: Isolation
1083,The Creative Assembly,Alien: Isolation
1084,Konami,Def Jam Rapstar
1085,4mm Games,Def Jam Rapstar
1086,Incinerator Studios,MX vs. ATV Untamed
1087,THQ,MX vs. ATV Untamed
1088,Sega,Binary Domain
1089,Devil's Details,Binary Domain
1090,Ryu ga Gotoku Studios,Binary Domain
1091,EA Canada,NBA Live 06
1092,EA Sports,NBA Live 06
1093,Nintendo,Dr. Mario / Puzzle League
1094,Intelligent Systems,Dr. Mario / Puzzle League
1095,Hudson Soft,DECA Sports Freedom
1096,Tomy,Shin Nippon Pro Wrestling: Toukon Retsuden
1097,2K Sports,NBA 2K10
1098,Visual Concepts,NBA 2K10
1099,2K Sports,Major League Baseball 2K6
1100,Visual Concepts,Major League Baseball 2K6
1101,Take-Two Interactive,Major League Baseball 2K6
1102,Sega,Golden Axe: Beast Rider
1103,Secret Level,Golden Axe: Beast Rider
1104,Crave Entertainment,Pinball Hall of Fame: The Gottlieb Collection
1105,System 3 Software,Pinball Hall of Fame: The Gottlieb Collection
1106,FarSight Studios,Pinball Hall of Fame: The Gottlieb Collection
1107,EA Canada,EA Playground
1108,Electronic Arts,EA Playground
1109,Sony Computer Entertainment,Buzz! The Ultimate Music Quiz
1110,Relentless Software,Buzz! The Ultimate Music Quiz
1111,Sony Computer Entertainment Europe,Buzz! The Ultimate Music Quiz
1112,CD Projekt RED,The Witcher: Enhanced Edition
1113,CD Projekt,The Witcher: Enhanced Edition
1114,"Atari, Inc.",The Witcher: Enhanced Edition
1115,Hudson Soft,Teenage Mutant Ninja Turtles 2: Battle Nexus
1116,Konami Digital Entertainment,Teenage Mutant Ninja Turtles 2: Battle Nexus
1117,Konami,Teenage Mutant Ninja Turtles 2: Battle Nexus
1118,THQ,Nicktoons: Movin'
1119,Mass Media Inc,Nicktoons: Movin'
1120,Nintendo,Mystery Case Files: The Malgrave Incident
1121,Sanzaru Games,Mystery Case Files: The Malgrave Incident
1122,Big Fish Games,Mystery Case Files: The Malgrave Incident
1123,CI Games,Chicken Riot
1124,Black Hole Entertainment,Might & Magic Heroes VI
1125,Limbic Entertainment,Might & Magic Heroes VI
1126,Virtuos,Might & Magic Heroes VI
1127,Sega,Iron Man 2
1128,High Voltage Software,Iron Man 2
1129,Sierra Entertainment,SWAT: Global Strike Team
1130,Argonaut Games,SWAT: Global Strike Team
1131,EA Sports,NCAA Basketball 10
1132,EA Canada,NCAA Basketball 10
1133,Ubisoft Montpellier,The Adventures of Tintin: The Game
1134,Gameloft,The Adventures of Tintin: The Game
1135,Eidos Interactive,Battlestations: Pacific
1136,Eidos Hungary,Battlestations: Pacific
1137,Feral Interactive,Battlestations: Pacific
1138,Robosoft Technologies,Battlestations: Pacific
1139,Konami,Elebits
1140,Konami Digital Entertainment,Elebits
1141,Konami,Def Jam Rapstar
1142,4mm Games,Def Jam Rapstar
1143,Sega Games,Hatsune Miku: Project Mirai DX
1144,Ubisoft Paris,Just Dance 2016
1145,Ubisoft Milan,Just Dance 2016
1146,Ubisoft Pune,Just Dance 2016
1147,Ubisoft Entertainment,Just Dance 2016
1148,Sega,Golden Axe: Beast Rider
1149,Secret Level,Golden Axe: Beast Rider
1150,Electronic Arts,Dead Space 2
1151,Visceral Games,Dead Space 2
1152,Visceral Montreal,Dead Space 2
1153,Visceral Melbourne,Dead Space 2
1154,Acclaim Entertainment,NHL Breakaway 98
1155,Iguana Entertainment,NHL Breakaway 98
1156,Hudson Soft,Momotarou Dentetsu 20-Shuunen
1157,THQ,Bratz: Girlz Really Rock
1158,Smack Down Productions,Minute to Win It
1159,Zoo Publishing,Minute to Win It
1160,SCE Santa Monica Studio,Kinetica
1161,Sony Computer Entertainment,Kinetica
1162,iNiS,The Black Eyed Peas Experience
1163,Ubisoft Québec,The Black Eyed Peas Experience
1164,EA Canada,NBA Street V3
1165,EA Sports BIG,NBA Street V3
1166,Acclaim Entertainment,Bust-A-Move '99
1167,Taito,Bust-A-Move '99
1168,Tose,Dragon Quest Monsters 1·2
1169,Enix Corporation,Dragon Quest Monsters 1·2
1170,Bird Studio,Dragon Quest Monsters 1·2
1171,Armor Project,Dragon Quest Monsters 1·2
1172,Activision,Marvel: Ultimate Alliance 2
1173,Savage Entertainment,Marvel: Ultimate Alliance 2
1174,Vicarious Visions,Marvel: Ultimate Alliance 2
1175,Zoe Mode,Marvel: Ultimate Alliance 2
1176,n-Space,Marvel: Ultimate Alliance 2
1177,Capcom,Remember Me
1178,DON'T NOD,Remember Me
1179,Vatra Games,Silent Hill: Downpour
1180,Konami,Silent Hill: Downpour
1181,Electronic Arts,OverBlood
1182,Riverhillsoft,OverBlood
1183,"Capcom Game Studio Vancouver, Inc.",Dead Rising 2: Off the Record
1184,Capcom,Dead Rising 2: Off the Record
1185,Mercenary Technology,Dead Rising 2: Off the Record
1186,Dimps,Dragon Ball: XenoVerse
1187,Bandai Namco Entertainment,Dragon Ball: XenoVerse
1188,Bandai Namco Entertainment,Eternal Sonata
1189,tri-Crescendo,Eternal Sonata
1190,Natsume Inc.,Harvest Moon: Back to Nature
1191,Victor Interactive Software,Harvest Moon: Back to Nature
1192,Team NINJA,Dead or Alive 5
1193,Koei Tecmo Games,Dead or Alive 5
1194,Sony Computer Entertainment,Final Fantasy XI
1195,Square,Final Fantasy XI
1196,Square Enix,Final Fantasy XI
1197,Square Product Development Division 3,Final Fantasy XI
1198,Triumph Studios,Overlord II
1199,Codemasters,Overlord II
1200,EA,Madden NFL 09
1201,Konami,Dance Dance Revolution Universe
1202,2K Play,"Go, Diego, Go!: Great Dinosaur Rescue"
1203,High Voltage Software,"Go, Diego, Go!: Great Dinosaur Rescue"
1204,Eidos Interactive,Batman: Arkham Asylum
1205,Playcast-media,Batman: Arkham Asylum
1206,Rocksteady Studios,Batman: Arkham Asylum
1207,Warner Bros. Interactive Entertainment,Batman: Arkham Asylum
1208,THQ,"Warhammer 40,000: Squad Command"
1209,RedLynx,"Warhammer 40,000: Squad Command"
1210,Capcom,Darkwatch
1211,High Moon Studios,Darkwatch
1212,Neversoft Entertainment,Tony Hawk's American Wasteland
1213,Activision,Tony Hawk's American Wasteland
1214,Namco,Beautiful Katamari
1215,NOW Production,Beautiful Katamari
1216,Bandai Namco Entertainment,Beautiful Katamari
1217,Griptonite Games,Ben 10 Ultimate Alien: Cosmic Destruction
1218,D3 Publisher,Ben 10 Ultimate Alien: Cosmic Destruction
1219,Papaya Studio,Ben 10 Ultimate Alien: Cosmic Destruction
1220,Nobilis,My Baby: First Steps
1221,SouthPeak Games,My Baby: First Steps
1222,Ubisoft Montreal,Prince of Persia: The Sands of Time
1223,Ubisoft Entertainment,Prince of Persia: The Sands of Time
1224,Electronic Arts,Harry Potter and the Deathly Hallows - Part 2
1225,Activision,Sky Odyssey
1226,Konami,Nagano Winter Olympics 98
1227,Gradiente,Nagano Winter Olympics 98
1228,Ubisoft Shanghai,Rayman 2: The Great Escape
1229,Ubisoft Paris,Just Dance 2016
1230,Ubisoft Milan,Just Dance 2016
1231,Ubisoft Pune,Just Dance 2016
