Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Rating
Dragon Quest 25 Shuunen Kinin: Famicom & Super Famicom Dragon Quest I-II-III,Wii,2011.0,Role-Playing,Square Enix,0.0,0.0,0.47,0.0,0.47,,,,,
Unreal Tournament III,X360,2008.0,Shooter,Midway Games,0.25,0.17,0.01,0.05,0.47,82.0,47.0,7.6,95.0,Eighteen
FIFA Soccer 13,WiiU,2012.0,Action,Electronic Arts,0.17,0.27,0.0,0.04,0.47,69.0,28.0,6.2,49.0,E
Victorious Boxers: Ippo's Road to Glory,PS2,2000.0,Fighting,Empire Interactive,0.05,0.04,0.38,0.01,0.47,75.0,15.0,8,10.0,T
Densetsu no Stafi,GBA,2002.0,Platform,Nintendo,0.0,0.0,0.46,0.01,0.47,,,,,
Valkyrie Profile 2: Silmeria,PS2,2006.0,Role-Playing,Square Enix,0.04,0.03,0.39,0.01,0.47,84.0,45.0,9,59.0,T
Pinball Hall of Fame: The Williams Collection,Wii,2008.0,Misc,System 3 Arcade Software,0.41,0.03,0.0,0.04,0.47,82.0,16.0,8.8,36.0,
Hot Wheels Velocity X,PS2,2002.0,Racing,THQ,0.23,0.18,0.0,0.06,0.47,54.0,7.0,7.1,16.0,E
MySims Racing,Wii,2009.0,Racing,Electronic Arts,0.19,0.23,0.0,0.05,0.47,68.0,22.0,7.4,5.0,E
Clash of Elementalists,DS,2010.0,Action,Level 5,0.0,0.0,0.47,0.0,0.47,34.0,4.0,tbd,,
F.E.A.R. 2: Project Origin,PS3,2009.0,Shooter,Warner Bros. Interactive Entertainment,0.19,0.2,0.01,0.08,0.47,79.0,48.0,7.9,98.0,Eighteen
The Sims 2: Pets,Wii,2007.0,Simulation,Electronic Arts,0.41,0.02,0.0,0.04,0.47,65.0,15.0,7.3,4.0,
L.A. Rush,PS2,2005.0,Racing,Midway Games,0.23,0.18,0.0,0.06,0.47,58.0,31.0,8,10.0,T
Momotarou Dentetsu V,PS,1999.0,Misc,Hudson Entertainment,0.0,0.0,0.44,0.03,0.47,,,,,
Doom 64,N64,1997.0,Shooter,Midway Games,0.38,0.08,0.0,0.01,0.47,,,,,M
Bomberman Hero,N64,1998.0,Platform,Nintendo,0.27,0.06,0.08,0.05,0.47,,,,,Seven
Automobili Lamborghini,N64,1997.0,Racing,Titus,0.28,0.17,0.0,0.01,0.47,,,,,E
Quest 64,N64,1998.0,Role-Playing,Konami Digital Entertainment,0.38,0.08,0.0,0.01,0.47,,,,,E
Crash: Mind Over Mutant,X360,2008.0,Platform,Vivendi Games,0.22,0.2,0.0,0.05,0.47,60.0,42.0,6.5,23.0,E10
Viva Pinata: Trouble in Paradise,X360,2008.0,Simulation,Microsoft Game Studios,0.16,0.25,0.01,0.05,0.47,82.0,64.0,7.9,61.0,E
Epic Mickey 2: The Power of Two,PS3,2012.0,Action,Disney Interactive Studios,0.21,0.18,0.0,0.08,0.47,59.0,36.0,4.3,24.0,Seven
Commando,2600,1987.0,Action,Activision,0.44,0.02,0.0,0.0,0.47,,,,,
NBA Ballers: Phenom,PS2,2006.0,Sports,Midway Games,0.23,0.18,0.0,0.06,0.47,69.0,19.0,8.5,8.0,E
Dragon Age Origins: Awakening,X360,2010.0,Role-Playing,Electronic Arts,0.33,0.1,0.0,0.04,0.47,,,,,GRAC_Eighteen
Need for Speed Carbon,XB,2006.0,Racing,Electronic Arts,0.35,0.1,0.0,0.02,0.47,74.0,19.0,7.4,11.0,
Shadowrun,X360,2007.0,Role-Playing,Microsoft Game Studios,0.41,0.02,0.0,0.04,0.47,66.0,57.0,7.5,156.0,M
Crazy Taxi: Fare Wars,PSP,2007.0,Racing,Sega,0.1,0.22,0.02,0.12,0.47,64.0,25.0,7.1,18.0,Twelve
MTV Music Generator,PS,1999.0,Misc,Codemasters,0.26,0.18,0.0,0.03,0.47,,,,,E
"Warhammer 40,000: Dawn of War II",PC,2009.0,Strategy,THQ,0.0,0.45,0.0,0.02,0.47,85.0,67.0,8.1,1502.0,M
Hamsterz Life,DS,2006.0,Action,Ubisoft,0.43,0.01,0.0,0.04,0.47,,,9,13.0,E
Emergency Heroes,Wii,2008.0,Racing,Ubisoft,0.14,0.27,0.0,0.05,0.47,41.0,12.0,4.2,15.0,E10
Super Momotarou Dentetsu DX,SNES,1995.0,Misc,Hudson Soft,0.0,0.0,0.47,0.0,0.47,,,,,
FlingSmash,Wii,2010.0,Action,Nintendo,0.37,0.01,0.07,0.02,0.47,48.0,26.0,6.8,13.0,CLASS_IND_L
World Soccer Winning Eleven 8: Liveware Evolution,PS2,2005.0,Sports,Konami Digital Entertainment,0.0,0.0,0.47,0.0,0.47,,,,,
Cars: Race-O-Rama,PS2,2009.0,Racing,THQ,0.27,0.03,0.0,0.17,0.47,,,tbd,,E
Downhill Domination,PS2,2003.0,Racing,Codemasters,0.23,0.18,0.0,0.06,0.47,79.0,40.0,8.9,32.0,T
Dead Space Extraction,Wii,2009.0,Shooter,Electronic Arts,0.32,0.1,0.01,0.04,0.47,82.0,76.0,8.1,82.0,M
Pirates of the Caribbean: Dead Man's Chest,GBA,2006.0,Adventure,Disney Interactive Studios,0.33,0.12,0.0,0.01,0.47,70.0,8.0,5.6,5.0,E10
Silent Hill: Shattered Memories,Wii,2009.0,Action,Konami Digital Entertainment,0.22,0.19,0.01,0.05,0.47,79.0,56.0,8,226.0,GRAC_Eighteen
Active Life: Extreme Challenge,Wii,2009.0,Sports,Namco Bandai Games,0.14,0.27,0.0,0.06,0.47,56.0,13.0,tbd,,E
FIFA 12,PC,2011.0,Sports,Electronic Arts,0.04,0.33,0.0,0.1,0.47,,,,,E
Spider-Man: Friend or Foe,DS,2007.0,Action,Activision,0.43,0.0,0.0,0.04,0.47,55.0,12.0,tbd,,E10
World Series of Poker,PS2,2005.0,Misc,Activision,0.39,0.01,0.0,0.06,0.47,46.0,15.0,8.2,20.0,E10
Inazuma Eleven Go 2: Chrono Stone,3DS,2012.0,Role-Playing,Level 5,0.0,0.01,0.46,0.0,0.47,,,,,Twelve
NHL 97,PS,1996.0,Sports,Electronic Arts,0.26,0.18,0.0,0.03,0.47,,,,,E
Final Fantasy Crystal Chronicles: Echoes of Time,DS,2009.0,Role-Playing,Square Enix,0.12,0.06,0.27,0.02,0.47,75.0,37.0,7.3,21.0,E10
Rise of Nightmares,X360,2011.0,Action,Sega,0.28,0.13,0.01,0.04,0.47,54.0,56.0,7.8,44.0,M
EA Sports UFC,XOne,2014.0,Sports,Electronic Arts,0.3,0.12,0.0,0.04,0.47,70.0,23.0,6.3,152.0,Sixteen
Kong: The 8th Wonder of the World,GBA,2005.0,Action,Ubisoft,0.33,0.12,0.0,0.01,0.47,59.0,8.0,tbd,,E10
Spider-Man 3,DS,2007.0,Platform,Activision,0.41,0.02,0.0,0.04,0.47,79.0,21.0,6.5,17.0,E10
Dead or Alive 4,X360,2005.0,Fighting,Tecmo Koei,0.3,0.03,0.1,0.03,0.47,85.0,76.0,8.2,223.0,M
Godzilla: Save the Earth,PS2,2004.0,Fighting,Atari,0.23,0.18,0.0,0.06,0.47,62.0,19.0,8.7,21.0,T
Dance Dance Revolution: Mario Mix,GC,2005.0,Misc,Nintendo,0.36,0.09,0.0,0.01,0.47,69.0,28.0,8.4,19.0,E
Metal Gear Solid: The Twin Snakes,GC,2004.0,Action,Konami Digital Entertainment,0.3,0.08,0.07,0.01,0.47,85.0,54.0,9,142.0,Sixteen
Tiger Woods PGA Tour 07,Wii,2007.0,Sports,Electronic Arts,0.43,0.0,0.0,0.04,0.47,71.0,41.0,6.9,44.0,E
Art Academy: Lessons for Everyone,3DS,2012.0,Action,Nintendo,0.2,0.04,0.21,0.02,0.46,81.0,14.0,7.6,22.0,CLASS_IND_L
Mat Hoffman's Pro BMX 2,PS2,2002.0,Sports,Activision,0.23,0.18,0.0,0.06,0.46,76.0,22.0,9.1,7.0,T
Metal Gear Solid: The Essential Collection,PS2,2007.0,Adventure,Konami Digital Entertainment,0.23,0.18,0.0,0.06,0.46,,,8.9,9.0,
One Piece: Pirate Warriors 3,PS4,2015.0,Action,Namco Bandai Games,0.09,0.22,0.1,0.06,0.46,74.0,34.0,7.4,118.0,Twelve
Iridion 3D,GBA,2001.0,Shooter,THQ,0.33,0.12,0.0,0.01,0.46,53.0,15.0,tbd,,E
2010 FIFA World Cup South Africa,PSP,2010.0,Sports,Electronic Arts,0.09,0.22,0.03,0.12,0.46,69.0,11.0,7.4,9.0,CLASS_IND_L
Classic NES Series: Pac-Man,GBA,2004.0,Puzzle,Nintendo,0.25,0.09,0.12,0.01,0.46,53.0,13.0,tbd,,E
Two Worlds II,PS3,2011.0,Role-Playing,Unknown,0.26,0.1,0.06,0.05,0.46,70.0,28.0,7,65.0,Sixteen
Football Manager 2015,PC,2014.0,Simulation,Sega,0.0,0.44,0.0,0.03,0.46,80.0,36.0,6,151.0,Three
Destroy All Humans!,XB,2005.0,Shooter,THQ,0.34,0.11,0.0,0.02,0.46,,,,,T
Petz Sports,Wii,2008.0,Simulation,Ubisoft,0.42,0.01,0.0,0.04,0.46,,,,,Three
Imagine: Figure Skater (US sales),DS,2007.0,Sports,Ubisoft,0.46,0.01,0.0,0.0,0.46,,,,,
SimCity Creator,Wii,2008.0,Simulation,Electronic Arts,0.36,0.02,0.04,0.04,0.46,67.0,17.0,6.8,13.0,Seven
Dragon Ball Z: Collectible Card Game,GBA,2002.0,Misc,Infogrames,0.33,0.12,0.0,0.01,0.46,62.0,4.0,5.5,4.0,E
Circus Atari,2600,1978.0,Action,Atari,0.43,0.03,0.0,0.0,0.46,,,,,
Harry Potter and the Order of the Phoenix,Wii,2007.0,Action,Electronic Arts,0.38,0.05,0.0,0.04,0.46,69.0,34.0,7.2,28.0,Seven
The Sims 3: Ambitions,PC,2010.0,Simulation,Electronic Arts,0.0,0.29,0.0,0.17,0.46,74.0,25.0,7.3,51.0,T
Razor Freestyle Scooter,PS,1999.0,Sports,Ubisoft,0.26,0.17,0.0,0.03,0.46,65.0,11.0,tbd,,
Disney's Kim Possible 3: Team Possible,GBA,2005.0,Platform,Disney Interactive Studios,0.33,0.12,0.0,0.01,0.46,76.0,6.0,7.7,6.0,E
Rygar: The Legendary Adventure,PS2,2002.0,Action,Wanadoo,0.2,0.15,0.06,0.05,0.46,83.0,30.0,8.4,14.0,Twelve
Syphon Filter: Logan's Shadow,PSP,2007.0,Shooter,Sony Computer Entertainment,0.25,0.12,0.0,0.09,0.46,85.0,41.0,8.8,47.0,T
Super Batter Up,SNES,1992.0,Sports,Namco Bandai Games,0.0,0.0,0.46,0.0,0.46,,,,,
Kessen II,PS2,2001.0,Strategy,THQ,0.13,0.1,0.2,0.03,0.46,71.0,15.0,8.3,22.0,T
Crayon Shin-Chan: Arashi o Yobu Enji,SNES,1993.0,Platform,Namco Bandai Games,0.0,0.0,0.46,0.0,0.46,,,,,
Stuart Little 2,GBA,2002.0,Platform,Activision,0.33,0.12,0.0,0.01,0.46,59.0,10.0,tbd,,E
Tak 2: The Staff of Dreams,GBA,2004.0,Platform,THQ,0.33,0.12,0.0,0.01,0.46,45.0,5.0,tbd,,E
SingStar Amped,PS2,2007.0,Misc,Sony Computer Entertainment,0.23,0.18,0.0,0.06,0.46,76.0,20.0,tbd,,T
Brothers In Arms: Earned in Blood,PS2,2005.0,Shooter,Ubisoft,0.38,0.01,0.0,0.06,0.46,71.0,20.0,7.9,23.0,M
The Evil Within,X360,2014.0,Action,Bethesda Softworks,0.25,0.16,0.01,0.04,0.46,,,7.6,172.0,Eighteen
Dragon Ball Z: Sagas,PS2,2005.0,Fighting,Atari,0.38,0.01,0.0,0.06,0.46,49.0,13.0,5.4,29.0,T
Scooby-Doo,GBA,2001.0,Platform,THQ,0.33,0.12,0.0,0.01,0.46,64.0,5.0,tbd,,E
MX vs. ATV: Alive,PS3,2011.0,Racing,THQ,0.24,0.15,0.0,0.07,0.46,61.0,41.0,6.7,11.0,GRAC_Twelve
Hydro Thunder,PS,1999.0,Racing,Midway Games,0.26,0.17,0.0,0.03,0.46,,,,,
NHL FaceOff '97,PS,1996.0,Sports,Sony Computer Entertainment,0.26,0.17,0.0,0.03,0.46,,,,,E
Thief (2014),XOne,2014.0,Action,Square Enix,0.26,0.15,0.0,0.04,0.46,,,,,
The Walking Dead: Season One,PS4,2014.0,Adventure,Telltale Games,0.12,0.25,0.02,0.07,0.46,,,,,M
NBA Live 07,X360,2006.0,Sports,Electronic Arts,0.42,0.0,0.0,0.04,0.46,59.0,32.0,4.9,60.0,E
Brothers In Arms: Road to Hill 30,PS2,2005.0,Shooter,Ubisoft,0.38,0.01,0.0,0.06,0.46,82.0,30.0,7.6,30.0,M
The Legend of Spyro: Dawn of the Dragon,DS,2008.0,Platform,Vivendi Games,0.26,0.15,0.0,0.05,0.46,57.0,9.0,6.8,10.0,E
Gremlins,2600,1983.0,Action,Atari,0.43,0.03,0.0,0.0,0.46,,,,,
The Mark of Kri,PS2,2002.0,Action,Sony Computer Entertainment,0.22,0.18,0.0,0.06,0.46,80.0,37.0,7.9,29.0,M
Need for Speed: Hot Pursuit,Wii,2010.0,Racing,Electronic Arts,0.17,0.23,0.0,0.05,0.46,50.0,8.0,3.7,18.0,E10
Jampack Winter 2003 (RP-M),PS2,2003.0,Misc,Sony Computer Entertainment,0.22,0.18,0.0,0.06,0.46,,,,,
Rugrats: Castle Capers,GBA,2001.0,Action,THQ,0.33,0.12,0.0,0.01,0.46,,,,,E
Crash Nitro Kart,GBA,2003.0,Racing,Vivendi Games,0.33,0.12,0.0,0.01,0.46,77.0,6.0,8.3,12.0,
Crayola: Treasure Adventures,DS,2007.0,Puzzle,Ignition Entertainment,0.42,0.01,0.0,0.03,0.46,65.0,14.0,tbd,,Three
LEGO The Hobbit,PS3,2014.0,Action,Warner Bros. Interactive Entertainment,0.12,0.27,0.0,0.07,0.46,,,7,10.0,Seven
Silent Hill: Downpour,PS3,2012.0,Action,Konami Digital Entertainment,0.21,0.15,0.04,0.06,0.46,64.0,41.0,6.9,262.0,Eighteen
Mega Man Star Force 3: Black Ace / Red Joker,DS,2008.0,Action,Capcom,0.22,0.0,0.22,0.02,0.46,,,,,
WWE SmackDown vs. Raw 2011,Wii,2010.0,Fighting,THQ,0.29,0.13,0.0,0.04,0.46,72.0,7.0,tbd,,T
Jak and Daxter: The Lost Frontier,PS2,2009.0,Platform,Sony Computer Entertainment,0.22,0.17,0.0,0.06,0.46,72.0,8.0,4.6,32.0,GRAC_ALL
Momotarou Dentetsu 11,PS2,2002.0,Misc,Hudson Soft,0.0,0.0,0.46,0.0,0.46,,,,,
Disney Infinity 3.0,WiiU,2015.0,Action,Disney Interactive Studios,0.21,0.21,0.0,0.04,0.46,,,,,Seven
The Sims 3: Outdoor Living Stuff,PC,2011.0,Simulation,Electronic Arts,0.0,0.38,0.0,0.08,0.46,,,5.6,17.0,T
Star Wars: Demolition,PS,2000.0,Racing,Activision,0.25,0.17,0.0,0.03,0.46,63.0,11.0,6.5,6.0,T
Bloody Roar II,PS,1999.0,Fighting,Virgin Interactive,0.25,0.17,0.0,0.03,0.46,,,,,T
Delta Force: Black Hawk Down,PS2,2005.0,Shooter,NovaLogic,0.22,0.17,0.0,0.06,0.46,58.0,25.0,8.8,51.0,T
The Princess and the Frog,Wii,2009.0,Platform,Disney Interactive Studios,0.29,0.13,0.0,0.04,0.46,,,tbd,,E
Space Invaders,SNES,1978.0,Shooter,Taito,0.0,0.0,0.46,0.0,0.46,,,,,
.hack//Outbreak Part 3,PS2,2002.0,Role-Playing,Atari,0.14,0.11,0.17,0.04,0.46,70.0,23.0,8.7,19.0,
Mother 1+2,GBA,2003.0,Role-Playing,Nintendo,0.0,0.0,0.45,0.01,0.46,,,,,CERO_A
MX vs. ATV Untamed,PS3,2007.0,Racing,THQ,0.35,0.06,0.0,0.05,0.46,67.0,33.0,6.1,8.0,Three
Boom Blox Bash Party,Wii,2009.0,Puzzle,Electronic Arts,0.33,0.09,0.0,0.04,0.46,86.0,48.0,8.4,37.0,E
Top Spin,XB,2003.0,Sports,Microsoft Game Studios,0.36,0.08,0.0,0.02,0.46,89.0,44.0,8.2,31.0,E
Brothers In Arms: D-Day,PSP,2006.0,Shooter,Ubisoft,0.23,0.14,0.0,0.09,0.46,65.0,19.0,9.1,64.0,Sixteen
Warhawk,PS,1995.0,Simulation,Sony Computer Entertainment,0.25,0.17,0.0,0.03,0.46,,,,,E
The Golden Compass,X360,2007.0,Action,Sega,0.3,0.12,0.0,0.04,0.46,41.0,25.0,4.1,14.0,E10
The Golden Compass,X360,2007.0,Action,Sega,0.3,0.12,0.0,0.04,0.46,41.0,25.0,4.1,14.0,E10
Tomb Raider: Legend,PSP,2006.0,Action,Eidos Interactive,0.09,0.24,0.0,0.12,0.46,67.0,28.0,7.9,30.0,Twelve
Just Dance 2014,XOne,2013.0,Misc,Ubisoft,0.3,0.11,0.0,0.04,0.45,71.0,6.0,7,58.0,E10
Tales of Vesperia,PS3,2009.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.45,0.0,0.45,,,,,CERO_B
2 Games in 1: SpongeBob SquarePants: SuperSponge & Rugrats Go Wild,GBA,2005.0,Platform,THQ,0.33,0.12,0.0,0.01,0.45,,,,,
Dora The Explorer: Dora Saves the Snow Princess,DS,2008.0,Platform,Take-Two Interactive,0.26,0.15,0.0,0.03,0.45,,,,,
Missile Command,PS,1999.0,Shooter,Atari,0.25,0.17,0.0,0.03,0.45,,,,,E
FIFA 15,3DS,2014.0,Sports,Electronic Arts,0.09,0.34,0.0,0.03,0.45,,,2.4,35.0,Three
Jikkyou Powerful Pro Yakyuu 3,SNES,1996.0,Sports,Konami Digital Entertainment,0.0,0.0,0.45,0.0,0.45,,,,,
Jikkyou Powerful Pro Yakyuu 12,PS2,2005.0,Sports,Konami Digital Entertainment,0.0,0.0,0.45,0.0,0.45,,,,,
Enter the Matrix,GC,2003.0,Action,Atari,0.34,0.09,0.02,0.01,0.45,63.0,23.0,8,45.0,T
LEGO The Hobbit,X360,2014.0,Action,Warner Bros. Interactive Entertainment,0.2,0.21,0.0,0.04,0.45,70.0,4.0,8.7,11.0,Seven
NASCAR 2005: Chase for the Cup,XB,2004.0,Racing,Electronic Arts,0.34,0.1,0.0,0.02,0.45,86.0,16.0,tbd,,E
J-League Excite Stage '95,SNES,1995.0,Sports,Epoch,0.0,0.0,0.45,0.0,0.45,,,,,
Vin Diesel: Wheelman,X360,2009.0,Racing,Ubisoft,0.24,0.17,0.0,0.05,0.45,,,,,T
NHL 15,X360,2014.0,Sports,Electronic Arts,0.35,0.05,0.0,0.05,0.45,,,2.8,47.0,Twelve
Phantasy Star Online Episode I & II,GC,2002.0,Role-Playing,Infogrames,0.23,0.06,0.16,0.01,0.45,,,,,Twelve
PlayStation All-Stars Battle Royale,PSV,2012.0,Action,Sony Computer Entertainment,0.21,0.14,0.01,0.09,0.45,75.0,15.0,7.5,221.0,Twelve
The Powerpuff Girls: Relish Rampage,PS2,2002.0,Action,BAM! Entertainment,0.22,0.17,0.0,0.06,0.45,46.0,5.0,6.8,5.0,E
Bleach: The Blade of Fate,DS,2006.0,Fighting,Sega,0.29,0.01,0.12,0.03,0.45,83.0,32.0,7.5,23.0,T
American Girl: Kit Mystery Challenge!,DS,2008.0,Adventure,THQ,0.42,0.0,0.0,0.03,0.45,,,tbd,,E
Country Dance 2,Wii,2011.0,Misc,GameMill Entertainment,0.43,0.0,0.0,0.03,0.45,,,tbd,,E
The Chronicles of Riddick: Escape from Butcher Bay,XB,2004.0,Shooter,Vivendi Games,0.32,0.11,0.0,0.02,0.45,89.0,84.0,8.9,85.0,M
NFL Head Coach,PS2,2006.0,Sports,Electronic Arts,0.38,0.01,0.0,0.06,0.45,66.0,22.0,6.9,15.0,E
Ghostbusters,2600,1985.0,Puzzle,Activision,0.42,0.03,0.0,0.0,0.45,,,,,
Nickelodeon Team Umizoomi,DS,2011.0,Action,Take-Two Interactive,0.42,0.0,0.0,0.03,0.45,,,tbd,,
NCAA Gamebreaker 99,PS,1998.0,Sports,989 Studios,0.25,0.17,0.0,0.03,0.45,,,,,E
Tomb Raider: Underworld,Wii,2008.0,Action,Eidos Interactive,0.13,0.27,0.0,0.05,0.45,70.0,12.0,7.2,20.0,CERO_C
Area 51,PS2,2005.0,Shooter,Midway Games,0.22,0.17,0.0,0.06,0.45,75.0,37.0,8.4,52.0,M
World Stadium 2,PS,1998.0,Sports,Namco Bandai Games,0.0,0.0,0.42,0.03,0.45,,,,,
NHL 2005,PS2,2004.0,Sports,Electronic Arts,0.22,0.17,0.0,0.06,0.45,75.0,21.0,8.3,23.0,E
The New York Times Crosswords,DS,2007.0,Puzzle,Majesco Entertainment,0.42,0.0,0.0,0.03,0.45,79.0,15.0,6.7,6.0,Twelve
Karaoke Revolution Presents American Idol Encore,Wii,2008.0,Misc,Konami Digital Entertainment,0.42,0.0,0.0,0.03,0.45,,,7.8,21.0,E
Barbie as The Island Princess,Wii,2007.0,Adventure,Activision,0.42,0.0,0.0,0.03,0.45,,,tbd,,E
Lego Batman 3: Beyond Gotham,3DS,2014.0,Action,Warner Bros. Interactive Entertainment,0.21,0.2,0.0,0.04,0.45,,,6.4,7.0,Seven
iCarly,Wii,2009.0,Adventure,Activision,0.42,0.0,0.0,0.03,0.45,,,tbd,,E
Star Wars Jedi Knight: Jedi Academy,XB,2003.0,Shooter,Activision,0.34,0.1,0.0,0.02,0.45,76.0,30.0,8.7,30.0,T
Phoenix,2600,1981.0,Simulation,Atari,0.42,0.02,0.0,0.0,0.45,,,,,
Dynasty Warriors: Strikeforce,PSP,2009.0,Action,Ubisoft Annecy,0.03,0.02,0.38,0.02,0.45,65.0,28.0,6.8,10.0,Twelve
Brain Challenge,DS,2008.0,Misc,Ubisoft,0.41,0.0,0.0,0.03,0.45,68.0,7.0,7,4.0,Three
Command & Conquer: Red Alert 3,X360,2008.0,Strategy,Electronic Arts,0.18,0.23,0.0,0.05,0.45,,,,,T
Enemy Territory: Quake Wars,X360,2008.0,Shooter,Activision,0.3,0.11,0.0,0.04,0.45,69.0,54.0,7.3,26.0,T
Major League Baseball 2K11,X360,2011.0,Sports,Take-Two Interactive,0.4,0.03,0.0,0.03,0.45,69.0,27.0,6.8,24.0,E
Harvest Moon DS (US sales),DS,2005.0,Simulation,Rising Star Games,0.4,0.05,0.0,0.0,0.45,,,,,
Apocalypse,PS,1998.0,Action,Activision,0.25,0.17,0.0,0.03,0.45,,,,,T
ATV Offroad Fury Pro,PSP,2006.0,Racing,Sony Computer Entertainment,0.37,0.03,0.0,0.04,0.45,76.0,32.0,tbd,,Three
Burnout Dominator,PSP,2007.0,Racing,Electronic Arts,0.02,0.38,0.01,0.05,0.45,76.0,23.0,8.2,27.0,E10
Yu-Gi-Oh! Destiny Board Traveler,GBA,2004.0,Misc,Konami Digital Entertainment,0.32,0.12,0.0,0.01,0.45,,,,,Three
God Eater 2,PSV,2013.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.45,0.0,0.45,,,,,
Scooby-Doo! and the Spooky Swamp,Wii,2010.0,Action,Warner Bros. Interactive Entertainment,0.29,0.13,0.0,0.04,0.45,,,,,E10
Crash of the Titans,Wii,2007.0,Action,Vivendi Games,0.39,0.02,0.0,0.03,0.45,69.0,16.0,5.8,22.0,E10
World Soccer Winning Eleven 5 Final Evolution,PS2,2001.0,Sports,Konami Digital Entertainment,0.0,0.0,0.45,0.0,0.45,,,,,
Red Faction: Armageddon,PS3,2011.0,Shooter,THQ,0.2,0.15,0.03,0.07,0.45,71.0,52.0,7.3,58.0,Eighteen
Sphinx and the Cursed Mummy,PS2,2003.0,Action,THQ,0.22,0.17,0.0,0.06,0.45,,,,,Twelve
Fatal Fury 2,SNES,1993.0,Fighting,Takara,0.0,0.0,0.45,0.0,0.45,,,,,T
Rampage World Tour,N64,1998.0,Action,GT Interactive,0.36,0.08,0.0,0.01,0.45,,,,,E10
Pokemon Puzzle League,N64,2000.0,Puzzle,Nintendo,0.36,0.08,0.0,0.01,0.45,,,,,E
PES 2009: Pro Evolution Soccer,Wii,2008.0,Sports,Konami Digital Entertainment,0.09,0.26,0.05,0.05,0.45,,,,,
Despicable Me: The Game - Minion Mayhem,DS,2010.0,Puzzle,D3Publisher,0.37,0.05,0.0,0.03,0.45,,,,,E
Lego Batman 3: Beyond Gotham,WiiU,2014.0,Action,Warner Bros. Interactive Entertainment,0.21,0.21,0.0,0.04,0.45,,,7,20.0,Seven
Tekken Advance,GBA,2001.0,Fighting,Infogrames,0.32,0.12,0.0,0.01,0.45,82.0,14.0,8.2,13.0,T
Shin Megami Tensei: Persona 3,PS2,2006.0,Role-Playing,Tecmo Koei,0.22,0.03,0.0,0.2,0.45,86.0,52.0,8.4,116.0,M
Persona,PS,1995.0,Role-Playing,Atlus,0.0,0.0,0.42,0.03,0.45,,,,,
Hot Wheels: Stunt Track Challenge,GBA,2004.0,Racing,THQ,0.32,0.12,0.0,0.01,0.45,,,tbd,,E
My Fashion Studio,DS,2007.0,Misc,Ubisoft,0.41,0.0,0.0,0.03,0.45,,,6.8,6.0,E
Maze Craze: A Game of Cops 'n Robbers,2600,1978.0,Action,Atari,0.42,0.02,0.0,0.0,0.45,,,,,
Mobile Suit Gundam,PS,1995.0,Action,Namco Bandai Games,0.0,0.0,0.42,0.03,0.45,,,,,
TNA iMPACT!,X360,2008.0,Fighting,Midway Games,0.26,0.15,0.0,0.04,0.45,,,,,Sixteen
Pirates of the Caribbean: At World's End,Wii,2007.0,Action,Disney Interactive Studios,0.39,0.02,0.01,0.04,0.45,53.0,17.0,7.2,17.0,T
Bee Movie Game,DS,2007.0,Action,Activision,0.41,0.0,0.0,0.03,0.45,58.0,9.0,tbd,,
Sega Rally Revo,X360,2007.0,Racing,Sega,0.12,0.28,0.0,0.05,0.45,77.0,42.0,7.2,30.0,E
SingStar Take That,PS2,2009.0,Misc,Sony Computer Entertainment,0.0,0.06,0.0,0.39,0.45,,,,,Twelve
Final Fantasy Collection,PS,1999.0,Role-Playing,Square,0.0,0.0,0.42,0.03,0.45,,,,,
Disney Sing It! High School Musical 3: Senior Year,PS2,2008.0,Misc,Disney Interactive Studios,0.09,0.02,0.0,0.34,0.45,,,,,
Samurai Warriors: Xtreme Legends,PS2,2004.0,Action,Tecmo Koei,0.04,0.03,0.36,0.01,0.45,72.0,17.0,8.6,13.0,T
LEGO Rock Band,DS,2009.0,Misc,Warner Bros. Interactive Entertainment,0.32,0.09,0.0,0.04,0.45,80.0,8.0,7.5,6.0,E
NHL FaceOff,PS,1994.0,Sports,Sony Computer Entertainment,0.25,0.17,0.0,0.03,0.45,,,,,
WWE WrestleMania 21,XB,2005.0,Fighting,THQ,0.34,0.1,0.0,0.02,0.45,56.0,48.0,6.9,47.0,T
NBA Live 2005,GC,2004.0,Sports,Electronic Arts,0.35,0.09,0.0,0.01,0.45,83.0,17.0,6.7,7.0,E
F.E.A.R. 3,PS3,2011.0,Shooter,Warner Bros. Interactive Entertainment,0.21,0.16,0.01,0.07,0.45,74.0,48.0,7.1,103.0,CERO_Z
Defender II,2600,1987.0,Shooter,Atari,0.42,0.02,0.0,0.0,0.45,,,,,
WWE Day of Reckoning,GC,2004.0,Fighting,THQ,0.35,0.09,0.0,0.01,0.45,79.0,47.0,9.1,81.0,T
NBA Live 10,X360,2009.0,Sports,Electronic Arts,0.4,0.02,0.0,0.03,0.45,80.0,40.0,7.7,37.0,E
ATV Quad Power Racing 2,XB,2003.0,Racing,Acclaim Entertainment,0.36,0.07,0.0,0.01,0.45,68.0,17.0,tbd,,E
