Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Rating
The Da Vinci Code,PS2,2006.0,Action,Take-Two Interactive,0.07,0.05,0.0,0.02,0.14,54.0,43.0,8,24.0,T
Scooby-Doo! Night of 100 Frights,XB,2003.0,Platform,THQ,0.11,0.03,0.0,0.01,0.14,,,,,E
Naruto Shippuden: Ninja Destiny 3,DS,2006.0,Fighting,D3Publisher,0.0,0.01,0.13,0.0,0.14,,,,,
Ford Racing Off Road,PSP,2008.0,Racing,Xplosiv,0.05,0.08,0.0,0.02,0.14,47.0,6.0,tbd,,E
Chicken Shoot,DS,2007.0,Action,Zoo Digital Publishing,0.13,0.0,0.0,0.01,0.14,19.0,4.0,3.1,7.0,E10
Dead to Rights,GC,2002.0,Shooter,Electronic Arts,0.11,0.03,0.0,0.0,0.14,77.0,16.0,8.7,7.0,M
Scarface: The World is Yours,Wii,2007.0,Action,Vivendi Games,0.12,0.01,0.0,0.01,0.14,71.0,23.0,8.4,29.0,M
Top Spin 4,Wii,2011.0,Sports,Take-Two Interactive,0.04,0.08,0.0,0.02,0.14,54.0,8.0,7.4,7.0,E
Sphinx and the Cursed Mummy,GC,2003.0,Action,THQ,0.11,0.03,0.0,0.0,0.14,79.0,22.0,8.8,12.0,Twelve
Disney's Planes,Wii,2013.0,Simulation,Disney Interactive Studios,0.07,0.06,0.0,0.01,0.14,,,tbd,,
MX vs. ATV Reflex,DS,2009.0,Racing,THQ,0.13,0.0,0.0,0.01,0.14,,,tbd,,E
Hero's Saga Laevatein Tactics,DS,2008.0,Role-Playing,GungHo,0.13,0.0,0.0,0.01,0.14,62.0,10.0,tbd,,T
Cabela's Outdoor Adventures (2009),PS2,2009.0,Sports,Activision Value,0.07,0.05,0.0,0.02,0.14,,,6.6,5.0,
Cranium Kabookii,Wii,2007.0,Misc,Ubisoft,0.13,0.0,0.0,0.01,0.14,64.0,9.0,5.4,13.0,E
T.R.A.G. - Tactical Rescue Assault Group: Mission of Mercy,PS,1998.0,Adventure,Sunsoft,0.08,0.05,0.0,0.01,0.14,,,,,T
Active Life Explorer,Wii,2010.0,Sports,Namco Bandai Games,0.13,0.0,0.0,0.01,0.14,,,tbd,,E
XCOM 2,PS4,2016.0,Strategy,Take-Two Interactive,0.04,0.08,0.0,0.02,0.14,88.0,28.0,8,116.0,T
Naruto RPG 2: Chidori vs Rasengan,DS,2005.0,Role-Playing,Tomy Corporation,0.0,0.0,0.14,0.0,0.14,,,,,
Our House Party!,Wii,2010.0,Simulation,Unknown,0.13,0.0,0.0,0.01,0.14,,,,,
Pro Evolution Soccer 2015,XOne,2014.0,Sports,Konami Digital Entertainment,0.03,0.1,0.0,0.01,0.14,79.0,9.0,7.3,65.0,Three
Project V6,PS,1998.0,Strategy,General Entertainment,0.0,0.0,0.13,0.01,0.14,,,,,
Destruction Derby Raw,PS,2000.0,Racing,Sony Computer Entertainment,0.08,0.05,0.0,0.01,0.14,69.0,9.0,7.3,14.0,E
Risen 2: Dark Waters,X360,2012.0,Role-Playing,Deep Silver,0.05,0.08,0.0,0.01,0.14,60.0,18.0,6,58.0,M
World Tour Soccer 2003,PS2,2002.0,Sports,Sony Computer Entertainment,0.07,0.05,0.0,0.02,0.14,78.0,21.0,8.3,7.0,
Akiba's Trip,PSP,2011.0,Adventure,Acquire,0.0,0.0,0.14,0.0,0.14,,,,,CERO_C
Arctic Tale,DS,2007.0,Adventure,Zoo Digital Publishing,0.13,0.0,0.0,0.01,0.14,38.0,4.0,tbd,,E
Bravo Air Race,PS,1997.0,Racing,THQ,0.08,0.05,0.0,0.01,0.14,,,,,E
Onimusha Essentials,PS2,2008.0,Action,Capcom,0.07,0.05,0.0,0.02,0.14,,,tbd,,M
Gundam: The Battle Master,PS,1997.0,Fighting,Namco Bandai Games,0.0,0.0,0.13,0.01,0.14,,,,,
Ben 10 Galactic Racing,3DS,2011.0,Racing,D3Publisher,0.07,0.07,0.0,0.01,0.14,,,tbd,,E
ArmA II,PC,2009.0,Shooter,505 Games,0.0,0.12,0.0,0.02,0.14,77.0,38.0,7.5,589.0,Eighteen
WWE 2K17,PS3,2016.0,Sports,Take-Two Interactive,0.05,0.07,0.0,0.02,0.14,,,4.1,9.0,Sixteen
Spyro: A Hero's Tail,XB,2004.0,Platform,Vivendi Games,0.11,0.03,0.0,0.01,0.14,64.0,17.0,9.1,10.0,E
¡Shin Chan Flipa en colores!,DS,2007.0,Platform,505 Games,0.0,0.0,0.14,0.0,0.14,,,,,Seven
Cities: Skylines,PC,2015.0,Simulation,Paradox Interactive,0.0,0.13,0.0,0.01,0.14,85.0,60.0,8.9,1404.0,Three
Drawn to Life Collection,DS,2010.0,Misc,THQ,0.13,0.0,0.0,0.01,0.14,,,tbd,,E
Eternal Poison,PS2,2008.0,Role-Playing,Banpresto,0.07,0.05,0.0,0.02,0.14,65.0,11.0,8.2,9.0,T
Gretzky NHL 06,PS2,2005.0,Sports,Sony Computer Entertainment,0.07,0.05,0.0,0.02,0.14,62.0,24.0,tbd,,E10
Gungrave: Overdose,PS2,2004.0,Shooter,Play It,0.07,0.05,0.0,0.02,0.14,68.0,50.0,8.7,12.0,Twelve
Metal Slug Anthology,Wii,2006.0,Shooter,Ignition Entertainment,0.12,0.01,0.0,0.01,0.14,73.0,38.0,8,22.0,Twelve
Kidou Senshi Gundam: Shin Gihren no Yabou,PSP,2011.0,Strategy,Namco Bandai Games,0.0,0.0,0.14,0.0,0.14,,,,,
The Orange Box,PC,2007.0,Shooter,Electronic Arts,0.0,0.11,0.0,0.03,0.14,96.0,34.0,9.3,1495.0,Sixteen
Shovel Knight,3DS,2015.0,Platform,Yacht Club Games,0.08,0.04,0.02,0.01,0.14,90.0,9.0,8.2,225.0,Seven
Pro Evolution Soccer 2015,X360,2014.0,Sports,Konami Digital Entertainment,0.05,0.08,0.0,0.01,0.14,,,6.8,29.0,Three
NBA ShootOut 2002,PS,2001.0,Sports,Sony Computer Entertainment,0.08,0.05,0.0,0.01,0.14,53.0,10.0,tbd,,E
The Granstream Saga,PS,1997.0,Role-Playing,Sony Computer Entertainment,0.08,0.05,0.0,0.01,0.14,,,,,E
Power Gig: Rise of the SixString,PS3,2010.0,Misc,Unknown,0.13,0.0,0.0,0.01,0.14,36.0,10.0,0.5,4.0,T
Mr. Driller: Drill Spirits,DS,2004.0,Puzzle,Nintendo,0.08,0.0,0.05,0.01,0.14,70.0,35.0,8.9,9.0,E
Bio FREAKS,N64,1998.0,Action,GT Interactive,0.11,0.03,0.0,0.0,0.14,,,,,M
Bassmasters 2000,N64,1999.0,Sports,THQ,0.11,0.03,0.0,0.0,0.14,,,,,E
WCW Backstage Assault,N64,2000.0,Action,Unknown,0.11,0.03,0.0,0.0,0.14,,,,,T
Micro Machines 64 Turbo,N64,1999.0,Racing,Codemasters,0.11,0.03,0.0,0.0,0.14,,,,,E
Baldur's Gate: Dark Alliance,GC,2002.0,Role-Playing,Virgin Interactive,0.11,0.03,0.0,0.0,0.14,79.0,10.0,7.7,22.0,Sixteen
"Holy Invasion of Privacy, Badman! What Did I Do to Deserve This?",PSP,2007.0,Role-Playing,Nippon Ichi Software,0.0,0.0,0.13,0.0,0.14,,,,,
Eternal Eyes,PS,1999.0,Role-Playing,Sunsoft,0.08,0.05,0.0,0.01,0.14,,,,,E
The Walking Dead: Season Two,XOne,2014.0,Adventure,Telltale Games,0.08,0.05,0.0,0.01,0.14,,,,,M
Dream Pinball 3D,Wii,2008.0,Misc,SouthPeak Games,0.1,0.02,0.0,0.01,0.14,54.0,8.0,7.6,7.0,Three
Fate/Unlimited Codes,PS2,2008.0,Fighting,Capcom,0.0,0.0,0.14,0.0,0.14,,,,,Twelve
Star Wars: Knights of the Old Republic,PC,2003.0,Role-Playing,LucasArts,0.01,0.1,0.0,0.02,0.14,93.0,33.0,9,1497.0,T
The Operative: No One Lives Forever,PS2,2002.0,Shooter,Electronic Arts,0.07,0.05,0.0,0.02,0.14,67.0,23.0,8,16.0,M
Gallop & Ride!,Wii,2008.0,Sports,THQ,0.13,0.0,0.0,0.01,0.14,,,,,E
Epidemic,PS,1995.0,Shooter,Sony Computer Entertainment,0.02,0.01,0.1,0.01,0.14,,,,,
Monster House,GC,2006.0,Adventure,THQ,0.11,0.03,0.0,0.0,0.14,60.0,18.0,tbd,,E10
Backyard Sports: Sandlot Sluggers,DS,2010.0,Sports,Atari,0.13,0.0,0.0,0.01,0.14,,,tbd,,E
Dead or Alive 2,DC,2000.0,Fighting,Acclaim Entertainment,0.0,0.0,0.14,0.0,0.14,,,,,T
Buck Fever,Wii,2009.0,Sports,Destineer,0.13,0.0,0.0,0.01,0.14,,,tbd,,T
Monster Hunter Diary: Poka Poka Airou Village DX,3DS,2015.0,Action,Capcom,0.0,0.0,0.14,0.0,0.14,,,,,
Cabela's African Safari,X360,2006.0,Sports,Activision Value,0.13,0.0,0.0,0.01,0.14,53.0,4.0,5,8.0,T
NCAA Basketball Final Four 97,PS,1997.0,Sports,Mindscape,0.08,0.05,0.0,0.01,0.14,,,,,E
Ecco the Dolphin: Defender of the Future,PS2,2002.0,Adventure,Sony Computer Entertainment,0.07,0.05,0.0,0.02,0.14,71.0,17.0,8.5,11.0,E
Atari's Greatest Hits: Volume 1,DS,2010.0,Misc,Atari,0.13,0.0,0.0,0.01,0.14,,,,,Seven
The Bombing Islands,PS,1997.0,Platform,Kemco,0.08,0.05,0.0,0.01,0.14,,,,,
Yogi Bear: The Video Game,DS,2010.0,Action,D3Publisher,0.1,0.03,0.0,0.01,0.14,,,,,
Earth Defense Force 2: Invaders from Planet Space,PSP,2011.0,Action,D3Publisher,0.0,0.0,0.14,0.0,0.14,,,,,
Just Cause,X360,2006.0,Action,Eidos Interactive,0.1,0.03,0.01,0.01,0.14,73.0,57.0,7.2,52.0,M
Hot Wheels: Beat That!,Wii,2007.0,Racing,Activision,0.13,0.0,0.0,0.01,0.14,,,5.3,9.0,E
X-Blades,X360,2009.0,Action,SouthPeak Games,0.1,0.02,0.02,0.01,0.14,50.0,39.0,5.4,14.0,M
Odin Sphere: Leifthrasir,PSV,2016.0,Role-Playing,Nippon Ichi Software,0.02,0.02,0.09,0.01,0.14,93.0,5.0,7.9,83.0,Twelve
Homefront: The Revolution,XOne,2016.0,Shooter,Deep Silver,0.06,0.07,0.0,0.01,0.14,49.0,12.0,4.1,106.0,Eighteen
Gyakuten Saiban 2,GBA,2002.0,Action,Capcom,0.0,0.0,0.14,0.0,0.14,,,,,
Godzilla: Save the Earth,XB,2004.0,Fighting,Atari,0.1,0.03,0.0,0.0,0.14,63.0,22.0,8.2,6.0,T
Micro Machines,PS2,2002.0,Racing,Atari,0.07,0.05,0.0,0.02,0.14,54.0,6.0,tbd,,
TRINITY: Souls of Zill O'll,PS3,2010.0,Role-Playing,Ubisoft Annecy,0.06,0.03,0.03,0.01,0.14,55.0,34.0,6.2,33.0,T
Detective Barbie: The Mystery Cruise,PS,1999.0,Adventure,Mattel Interactive,0.08,0.05,0.0,0.01,0.14,,,,,
Jim Henson's the Muppets: On With the Show!,GBA,2003.0,Action,TDK Mediactive,0.1,0.04,0.0,0.0,0.14,,,,,
Desire,SAT,1997.0,Adventure,Imadio,0.0,0.0,0.14,0.0,0.14,,,,,
Asphalt: Urban GT 2,DS,2006.0,Racing,Ubisoft,0.09,0.04,0.0,0.01,0.14,,,6.9,13.0,
Pro Yaky? Spirits 2014,PS3,2014.0,Sports,Konami Digital Entertainment,0.0,0.0,0.14,0.0,0.14,,,,,
Virtua Tennis 4,Wii,2011.0,Sports,Sega,0.05,0.08,0.0,0.01,0.14,65.0,15.0,7.5,4.0,E
Tim Burton's The Nightmare Before Christmas: The Pumpkin King,GBA,2005.0,Platform,Disney Interactive Studios,0.1,0.04,0.0,0.0,0.14,71.0,5.0,5.5,6.0,E10
Frank Thomas Big Hurt Baseball,PS,1996.0,Sports,Acclaim Entertainment,0.08,0.05,0.0,0.01,0.14,,,,,
Power Pro Kun Pocket 8,DS,2005.0,Sports,Konami Digital Entertainment,0.0,0.0,0.14,0.0,0.14,,,,,
Enclave,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14,66.0,28.0,8.4,13.0,M
Sid Meier's Pirates!,XB,2005.0,Strategy,Take-Two Interactive,0.11,0.03,0.0,0.01,0.14,,,,,T
Wild ARMs XF,PSP,2007.0,Role-Playing,505 Games,0.07,0.0,0.06,0.01,0.14,64.0,22.0,6.6,19.0,E10
Bottom of the 9th,PS,1996.0,Sports,Konami Digital Entertainment,0.08,0.05,0.0,0.01,0.14,,,,,E
7 Days to Die,PS4,2016.0,Action,Telltale Games,0.04,0.08,0.0,0.02,0.14,45.0,16.0,5.9,140.0,Eighteen
Rayman Legends,PSV,2014.0,Platform,Ubisoft,0.01,0.1,0.0,0.03,0.14,87.0,8.0,8.4,159.0,E10
Dino Crisis 3,XB,2003.0,Action,Capcom,0.08,0.03,0.03,0.0,0.14,51.0,28.0,4.1,22.0,M
NFL Blitz 20-03,GC,2002.0,Sports,Midway Games,0.11,0.03,0.0,0.0,0.14,72.0,11.0,tbd,,
The King of Fighters '94 (CD),NG,1993.0,Fighting,SNK,0.0,0.0,0.14,0.0,0.14,,,,,
Horse Life Adventures,Wii,2008.0,Simulation,Deep Silver,0.12,0.01,0.0,0.01,0.14,,,tbd,,
College Hoops 2K8,PS3,2007.0,Sports,Take-Two Interactive,0.13,0.0,0.0,0.01,0.14,82.0,18.0,5.2,6.0,E
Risen,PC,2009.0,Role-Playing,Deep Silver,0.0,0.11,0.0,0.02,0.14,77.0,32.0,8.1,676.0,Sixteen
Barbie Explorer,PS,2001.0,Platform,Unknown,0.08,0.05,0.0,0.01,0.14,,,,,E
Disney's Chicken Little,XB,2005.0,Platform,Disney Interactive Studios,0.1,0.03,0.0,0.0,0.14,68.0,15.0,tbd,,E10
Transformers: Devastation,XOne,2015.0,Action,Activision,0.09,0.04,0.0,0.01,0.14,75.0,25.0,7.9,55.0,USK_12
The Darkness II,PC,2012.0,Shooter,Take-Two Interactive,0.1,0.03,0.0,0.01,0.14,77.0,20.0,7.6,448.0,Eighteen
Age of Empires: Collector's Edition,PC,2000.0,Strategy,Ubisoft,0.02,0.1,0.0,0.02,0.14,,,8,6.0,
Agile Warrior F-111X,PS,1995.0,Simulation,Virgin Interactive,0.08,0.05,0.0,0.01,0.14,,,,,T
Jikkyou Powerful Pro Yakyuu Wii,Wii,2007.0,Sports,Konami Digital Entertainment,0.0,0.0,0.14,0.0,0.14,,,,,
Eragon,X360,2006.0,Action,Vivendi Games,0.12,0.01,0.0,0.01,0.14,48.0,32.0,5.7,24.0,Sixteen
Dynasty Warriors 7: Empires,PS3,2012.0,Action,Ubisoft Annecy,0.0,0.0,0.14,0.0,0.14,63.0,20.0,8,22.0,T
Super Puzzle Fighter II Turbo,PS,1996.0,Puzzle,Virgin Interactive,0.08,0.05,0.0,0.01,0.14,83.0,9.0,7.4,5.0,E
Star Wars: Jedi Power Battles,GBA,2002.0,Action,THQ,0.1,0.04,0.0,0.0,0.14,58.0,8.0,tbd,,
Scene It? Bright Lights! Big Screen!,Wii,2009.0,Misc,Warner Bros. Interactive Entertainment,0.13,0.0,0.0,0.01,0.14,,,,,T
Ultimate Muscle - The Kinnikuman Legacy: Legends vs New Generation,GC,2002.0,Fighting,Namco Bandai Games,0.04,0.01,0.08,0.0,0.14,,,,,
Bejeweled 3,X360,2011.0,Puzzle,Unknown,0.13,0.0,0.0,0.01,0.14,78.0,13.0,8.4,11.0,GRAC_ALL
Space Venus starring Morning Musume,PS2,2001.0,Misc,Sony Music Entertainment,0.0,0.0,0.14,0.0,0.14,,,,,
To Heart,PS,1999.0,Adventure,Aqua Plus,0.0,0.0,0.13,0.01,0.14,,,,,M
Let's Cheer,X360,2011.0,Misc,Take-Two Interactive,0.12,0.0,0.0,0.01,0.14,,,,,E10
RockMan & Forte,SNES,1998.0,Platform,Capcom,0.0,0.0,0.14,0.0,0.14,,,,,
Doukyuusei,TG16,1995.0,Adventure,NEC,0.0,0.0,0.14,0.0,0.14,,,,,
Dead Island Definitive Collection,PS4,2016.0,Action,Deep Silver,0.03,0.07,0.01,0.02,0.14,63.0,32.0,6.4,45.0,M
Dragon Age: Origins - Ultimate Edition,PC,2010.0,Role-Playing,Electronic Arts,0.0,0.12,0.0,0.02,0.14,,,,,GRAC_Eighteen
MySims Collection,Wii,2010.0,Misc,Electronic Arts,0.13,0.0,0.0,0.01,0.14,,,tbd,,E
Master Jin Jin's IQ Challenge,DS,2006.0,Misc,505 Games,0.13,0.0,0.0,0.01,0.14,38.0,4.0,tbd,,
Blazing Angels 2: Secret Missions of WWII,X360,2007.0,Simulation,Ubisoft,0.11,0.02,0.0,0.01,0.14,72.0,24.0,7.8,12.0,Twelve
The History Channel: Civil War - A Nation Divided,X360,2006.0,Shooter,Activision,0.13,0.0,0.0,0.01,0.14,,,,,T
Rayman Arena,GC,2002.0,Racing,Ubisoft,0.11,0.03,0.0,0.0,0.14,60.0,10.0,7.2,6.0,E
FIFA 06 Soccer,GC,2005.0,Sports,Electronic Arts,0.11,0.03,0.0,0.0,0.14,,,,,Three
DmC: Devil May Cry,XOne,2015.0,Action,Capcom,0.08,0.04,0.0,0.01,0.14,,,,,M
How to Train Your Dragon,X360,2010.0,Action,Activision,0.11,0.02,0.0,0.01,0.14,58.0,23.0,7.6,10.0,E10
Farming Simulator 2012,3DS,2012.0,Action,Excalibur Publishing,0.0,0.12,0.0,0.01,0.14,,,,,
4x4 EVO 2,GC,2002.0,Racing,Vivendi Games,0.11,0.03,0.0,0.0,0.14,56.0,7.0,tbd,,E
Pro Yakyuu Netsu Star 2006,PS2,2006.0,Sports,Namco Bandai Games,0.0,0.0,0.14,0.0,0.14,,,,,
Battlefield: Hardline,PC,2015.0,Shooter,Electronic Arts,0.0,0.13,0.0,0.01,0.14,71.0,31.0,3.8,773.0,CERO_D
Cyber Sled,PS,1995.0,Action,Sony Computer Entertainment,0.0,0.0,0.13,0.01,0.14,,,,,E
Puyo Puyo!! 20th Anniversary,DS,2011.0,Puzzle,Sega,0.0,0.0,0.14,0.0,0.14,,,,,CERO_A
Shining Soul,GBA,2002.0,Role-Playing,Atari,0.03,0.01,0.09,0.0,0.14,58.0,13.0,8.5,8.0,E
Brothers: A Tale of Two Sons,PS4,2015.0,Adventure,505 Games,0.03,0.08,0.0,0.02,0.14,81.0,10.0,8.6,73.0,Sixteen
Monster Lab,DS,2008.0,Role-Playing,Eidos Interactive,0.12,0.01,0.0,0.01,0.14,75.0,8.0,tbd,,Seven
In the Hunt,PS,1995.0,Shooter,THQ,0.03,0.02,0.07,0.01,0.14,,,,,E
Daytona USA Championship Circuit Edition,SAT,1995.0,Racing,Sega,0.0,0.0,0.14,0.0,0.14,,,,,
Marvel vs. Capcom 2: New Age of Heroes,XB,2002.0,Fighting,Capcom,0.09,0.03,0.01,0.0,0.14,,,,,Twelve
SNK vs. Capcom: The Match of the Millennium,PS2,2006.0,Fighting,Sega,0.0,0.02,0.0,0.12,0.14,,,,,
Dead Rising 2,PC,2010.0,Action,Capcom,0.1,0.02,0.0,0.01,0.14,78.0,17.0,6.3,211.0,Eighteen
Paws & Claws: Pet Vet 2,DS,2007.0,Simulation,THQ,0.13,0.0,0.0,0.01,0.14,,,,,
Ape Escape Academy (jp sales),PSP,2004.0,Misc,Sony Computer Entertainment,0.0,0.0,0.13,0.0,0.14,,,,,
Fear Factor: Unleashed,GBA,2004.0,Action,Hip Interactive,0.1,0.04,0.0,0.0,0.14,30.0,15.0,3,4.0,T
Hard Rock Casino,PSP,2007.0,Misc,Oxygen Interactive,0.12,0.0,0.0,0.01,0.14,44.0,8.0,tbd,,T
Robots,DS,2005.0,Action,Vivendi Games,0.12,0.0,0.0,0.01,0.14,,,6.7,6.0,Seven
Houshinengi,PS,1998.0,Strategy,Tecmo Koei,0.0,0.0,0.13,0.01,0.14,,,,,
7th Dragon,DS,2009.0,Role-Playing,Sega,0.0,0.0,0.14,0.0,0.14,,,,,
Bust-A-Move Deluxe,PSP,2006.0,Puzzle,505 Games,0.13,0.0,0.0,0.01,0.14,67.0,7.0,tbd,,E
Murdered: Soul Suspect,PS3,2014.0,Action,Square Enix,0.05,0.05,0.02,0.02,0.14,,,7.1,55.0,Sixteen
Pet Pals: Animal Doctor,Wii,2008.0,Simulation,JoWood Productions,0.13,0.0,0.0,0.01,0.14,,,tbd,,
LEGO Island Xtreme Stunts,GBA,2002.0,Racing,LEGO Media,0.1,0.04,0.0,0.0,0.14,,,,,
Shining Resonance,PS3,2014.0,Role-Playing,Sega,0.0,0.0,0.14,0.0,0.14,,,,,
Heroes over Europe,X360,2009.0,Simulation,Ubisoft,0.1,0.02,0.0,0.01,0.14,62.0,39.0,8.1,9.0,Twelve
Alvin and the Chipmunks,DS,2007.0,Misc,Brash Entertainment,0.12,0.0,0.0,0.01,0.14,,,tbd,,E
Create,X360,2010.0,Action,Electronic Arts,0.1,0.03,0.0,0.01,0.14,60.0,19.0,5.8,10.0,E
World Soccer Winning Eleven 9 Bonus Pack,PS2,2006.0,Sports,Konami Digital Entertainment,0.0,0.0,0.14,0.0,0.14,,,,,
UEFA Euro 2004: Portugal,PS2,2004.0,Sports,Electronic Arts,0.07,0.05,0.0,0.02,0.14,76.0,21.0,6.4,18.0,Three
Happy Feet,Wii,2006.0,Action,Midway Games,0.12,0.0,0.0,0.01,0.14,46.0,11.0,6.7,16.0,E
Hot Wheels: World Race,GBA,2003.0,Racing,THQ,0.1,0.04,0.0,0.0,0.14,,,6.2,5.0,E
Major League Baseball 2K8,Wii,2008.0,Sports,Take-Two Interactive,0.13,0.0,0.0,0.01,0.14,,,,,E
Lips: I Love The 80s,X360,2010.0,Misc,Microsoft Game Studios,0.0,0.12,0.0,0.02,0.14,,,,,Twelve
NBA Jam,XB,2003.0,Sports,Acclaim Entertainment,0.1,0.03,0.0,0.0,0.14,68.0,17.0,9.1,7.0,E
World Tour Soccer 2002,PS2,2001.0,Sports,Sony Computer Entertainment,0.07,0.05,0.0,0.02,0.14,77.0,21.0,7.5,10.0,E
NBA Ballers: Chosen One,PS3,2008.0,Sports,Midway Games,0.12,0.0,0.0,0.01,0.14,54.0,23.0,6.5,4.0,Three
Nicktoons: MLB,Wii,2011.0,Sports,Take-Two Interactive,0.13,0.0,0.0,0.01,0.14,,,tbd,,E
NCIS,X360,2011.0,Adventure,Ubisoft,0.1,0.02,0.0,0.01,0.14,35.0,11.0,4.7,7.0,Sixteen
Travel Games For Dummies,DS,2008.0,Misc,Electronic Arts,0.12,0.0,0.0,0.01,0.14,62.0,5.0,tbd,,
Interactive Sampler Disc 6,PS,1997.0,Misc,Sony Computer Entertainment,0.08,0.05,0.0,0.01,0.14,,,,,
Shinobido 2: Tales of the Ninja,PSV,2011.0,Action,Sony Computer Entertainment,0.04,0.05,0.02,0.02,0.14,,,,,
Apex,XB,2003.0,Racing,Atari,0.1,0.03,0.0,0.0,0.14,74.0,26.0,9.1,7.0,E
Kamen Rider Battle: Ganbaride,DS,2010.0,Strategy,Namco Bandai Games,0.0,0.0,0.14,0.0,0.14,,,,,CERO_A
Persona 4: Arena Ultimax,PS3,2014.0,Fighting,Atlus,0.0,0.0,0.13,0.0,0.14,84.0,38.0,8.1,85.0,Twelve
Tomb Raider: The Prophecy,GBA,2002.0,Action,Ubisoft,0.1,0.04,0.0,0.0,0.14,66.0,20.0,8.8,13.0,E
Vampire Night,PS2,2001.0,Shooter,Sony Computer Entertainment,0.07,0.05,0.0,0.02,0.14,65.0,18.0,8,5.0,T
Valhalla Knights: Eldar Saga,Wii,2009.0,Role-Playing,Rising Star Games,0.1,0.01,0.01,0.01,0.14,35.0,17.0,6.7,19.0,T
Guilty Gear,PS,1998.0,Fighting,Virgin Interactive,0.03,0.02,0.07,0.01,0.14,,,,,Sixteen
Rio,PS3,2011.0,Misc,THQ,0.04,0.07,0.0,0.02,0.14,65.0,8.0,tbd,,E10
Scene It? Bright Lights! Big Screen!,X360,2009.0,Misc,Warner Bros. Interactive Entertainment,0.12,0.0,0.0,0.01,0.14,,,,,T
World Championship Poker 2: Featuring Howard Lederer,PSP,2005.0,Misc,505 Games,0.12,0.0,0.0,0.01,0.14,65.0,17.0,2.8,17.0,
BIT.TRIP SAGA,3DS,2011.0,Misc,Rising Star Games,0.09,0.04,0.0,0.01,0.14,75.0,21.0,7.8,24.0,Three
Mary-Kate and Ashley: Crush Course,PS,2001.0,Action,Acclaim Entertainment,0.08,0.05,0.0,0.01,0.14,,,,,E
NHL Breakaway 98,PS,1996.0,Sports,Acclaim Entertainment,0.08,0.05,0.0,0.01,0.14,,,,,
Where the Wild Things Are,DS,2009.0,Platform,Warner Bros. Interactive Entertainment,0.12,0.0,0.0,0.01,0.14,,,tbd,,E
Metal Slug 7,DS,2008.0,Shooter,Ignition Entertainment,0.12,0.0,0.01,0.01,0.14,70.0,38.0,7.4,13.0,T
Call of Duty: Infinite Warfare,PC,2016.0,Shooter,Activision,0.04,0.08,0.0,0.01,0.14,73.0,16.0,3,440.0,M
Disney's Cinderella: Magical Dreams,GBA,2005.0,Platform,Disney Interactive Studios,0.1,0.04,0.0,0.0,0.14,69.0,7.0,tbd,,Three
MotoGP '06,X360,2006.0,Racing,THQ,0.11,0.01,0.0,0.01,0.14,80.0,50.0,7.7,13.0,CERO_A
Tiger Woods PGA Tour 2005,GC,2004.0,Sports,Electronic Arts,0.1,0.03,0.0,0.0,0.14,88.0,18.0,tbd,,Three
G.I. Joe: The Rise of Cobra,DS,2009.0,Action,Electronic Arts,0.11,0.01,0.0,0.01,0.14,47.0,16.0,7.5,4.0,E10
Spider-Man: Edge of Time,DS,2011.0,Action,Activision,0.12,0.01,0.0,0.01,0.14,50.0,6.0,tbd,,E10
Gourmet Chef: Cook Your Way to Fame,DS,2008.0,Misc,Ubisoft,0.13,0.0,0.0,0.01,0.14,,,tbd,,
Fashion Studio: Paris Collection,DS,2009.0,Misc,Ubisoft,0.13,0.0,0.0,0.01,0.14,,,tbd,,E
Salt Lake 2002,PS2,2002.0,Sports,Eidos Interactive,0.07,0.05,0.0,0.02,0.14,49.0,11.0,3.5,6.0,E
ESPN MLB Baseball,XB,2004.0,Sports,Sega,0.1,0.03,0.0,0.0,0.14,,,,,E
Gladius,XB,2003.0,Strategy,Activision,0.1,0.03,0.0,0.0,0.14,79.0,31.0,8.5,22.0,Twelve
Legends of Wrestling,XB,2002.0,Fighting,Acclaim Entertainment,0.1,0.03,0.0,0.0,0.14,65.0,10.0,5.8,4.0,T
Queen's Gate: Spiral Chaos,PSP,2011.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.14,0.0,0.14,,,,,CERO_D
Nayuta no Kiseki,PSP,2012.0,Action,Nihon Falcom Corporation,0.0,0.0,0.14,0.0,0.14,,,,,CERO_B
Magnetica,DS,2006.0,Puzzle,Nintendo,0.08,0.01,0.03,0.01,0.14,68.0,33.0,8.1,11.0,E
Red Orchestra 2: Heroes of Stalingrad,PC,2011.0,Shooter,Tripwire Interactive,0.04,0.07,0.0,0.02,0.14,76.0,49.0,7.3,729.0,M
Spy Hunter 2,XB,2003.0,Racing,Midway Games,0.1,0.03,0.0,0.0,0.13,57.0,22.0,tbd,,
Open Season,DS,2006.0,Platform,Ubisoft,0.12,0.0,0.0,0.01,0.13,72.0,4.0,tbd,,E
Avatar: The Last Airbender - The Burning Earth,X360,2007.0,Action,THQ,0.11,0.01,0.0,0.01,0.13,,,,,E10
LEGO The Lord of the Rings,DS,2012.0,Action,Warner Bros. Interactive Entertainment,0.0,0.12,0.0,0.01,0.13,,,tbd,,Seven
