Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Rating
Football Manager 2014,PC,2013.0,Sports,Sega,0.0,0.6,0.0,0.03,0.64,85.0,41.0,5.5,275.0,
New Play Control! Pikmin,Wii,2008.0,Strategy,Nintendo,0.28,0.12,0.19,0.04,0.64,,,,,E
TimeSplitters 2,XB,2002.0,Shooter,Eidos Interactive,0.29,0.33,0.0,0.01,0.64,88.0,20.0,7.7,34.0,T
Onimusha: Dawn of Dreams,PS2,2006.0,Action,Capcom,0.15,0.12,0.34,0.04,0.64,81.0,45.0,8.9,62.0,M
Sengoku Basara: Samurai Heroes,PS3,2010.0,Action,Capcom,0.17,0.04,0.4,0.02,0.64,61.0,37.0,7.9,29.0,Sixteen
Stuntman: Ignition,X360,2007.0,Racing,THQ,0.25,0.31,0.0,0.07,0.64,75.0,38.0,7.3,31.0,T
Real Heroes: Firefighter,Wii,2009.0,Action,Rondomedia,0.56,0.04,0.0,0.05,0.64,67.0,18.0,8.2,10.0,Seven
Dishonored 2,PS4,2016.0,Action,Bethesda Softworks,0.22,0.32,0.0,0.1,0.64,88.0,56.0,7.7,569.0,CERO_Z
Up,DS,2009.0,Action,THQ,0.3,0.27,0.0,0.07,0.64,,,tbd,,
SpongeBob SquarePants: Game Boy Advance Video Volume 1,GBA,2004.0,Misc,,0.46,0.17,0.0,0.01,0.64,,,,,
Konami Collector's Series: Arcade Advanced,GBA,2002.0,Misc,Konami Digital Entertainment,0.46,0.17,0.0,0.01,0.64,78.0,10.0,tbd,,E
The Crew,XOne,2014.0,Racing,Ubisoft,0.25,0.34,0.0,0.05,0.64,64.0,18.0,5.9,176.0,Twelve
Dragon Ball: Raging Blast 2,X360,2010.0,Fighting,Namco Bandai Games,0.49,0.09,0.01,0.05,0.64,57.0,33.0,7.4,30.0,CERO_A
Jampack Volume 13 (RP-T),PS2,2005.0,Misc,Sony Computer Entertainment,0.31,0.24,0.0,0.08,0.64,,,,,
Madden NFL 2001,N64,2000.0,Sports,Electronic Arts,0.6,0.03,0.0,0.01,0.64,,,,,E
Cruis'n World,N64,1998.0,Racing,Nintendo,0.59,0.04,0.0,0.01,0.64,,,,,
NHL 13,PS3,2012.0,Sports,Electronic Arts,0.33,0.21,0.0,0.09,0.64,84.0,22.0,6.8,60.0,Twelve
Dead or Alive 5,PS3,2012.0,Fighting,Tecmo Koei,0.23,0.14,0.2,0.07,0.64,74.0,34.0,7.7,109.0,Sixteen
Evolve,XOne,2015.0,Shooter,Take-Two Interactive,0.37,0.2,0.0,0.06,0.64,74.0,31.0,5.1,336.0,M
Lemony Snicket's A Series of Unfortunate Events,PS2,2004.0,Platform,Activision,0.31,0.24,0.0,0.08,0.64,63.0,25.0,5.7,12.0,E
Lost Planet: Extreme Condition,PS3,2008.0,Shooter,Capcom,0.31,0.17,0.07,0.08,0.64,67.0,34.0,7,36.0,Sixteen
X-Men Legends II: Rise of Apocalypse,PS2,2005.0,Role-Playing,Activision,0.53,0.02,0.0,0.09,0.63,82.0,44.0,7.3,41.0,T
Nightmare Creatures,PS,1997.0,Action,Sony Computer Entertainment,0.35,0.24,0.0,0.04,0.63,,,,,M
LittleBigPlanet 3,PS3,2014.0,Platform,Sony Computer Entertainment,0.2,0.33,0.01,0.1,0.63,,,7.2,64.0,Seven
SingStar Queen,PS2,2009.0,Misc,Sony Computer Entertainment,0.08,0.12,0.0,0.44,0.63,73.0,9.0,tbd,,T
LEGO Star Wars II: The Original Trilogy,X360,2006.0,Action,LucasArts,0.55,0.03,0.0,0.05,0.63,81.0,50.0,8,45.0,Three
Disney Sing It: Party Hits,Wii,2010.0,Misc,Disney Interactive Studios,0.48,0.1,0.0,0.04,0.63,,,tbd,,E
Dragon Quest Monsters Joker 3,3DS,2016.0,Role-Playing,Square Enix,0.0,0.0,0.63,0.0,0.63,,,,,CERO_A
Rock Band 3,Wii,2010.0,Misc,MTV Games,0.53,0.06,0.0,0.04,0.63,91.0,10.0,6.9,36.0,Twelve
Dragon Age II,PC,2011.0,Action,Electronic Arts,0.23,0.33,0.0,0.08,0.63,82.0,45.0,4.5,4533.0,Eighteen
Tony Hawk's Pro Skater 2x,XB,2001.0,Sports,Activision,0.41,0.19,0.0,0.03,0.63,78.0,24.0,8.8,5.0,T
NBA Live 08,PS3,2007.0,Sports,Electronic Arts,0.56,0.02,0.01,0.05,0.63,73.0,28.0,6.8,10.0,E
Sim Theme Park,PS,1999.0,Strategy,Electronic Arts,0.35,0.24,0.0,0.04,0.63,,,,,
FIFA Soccer 2003,XB,2002.0,Sports,Electronic Arts,0.2,0.4,0.0,0.04,0.63,88.0,11.0,7.7,11.0,E
Taiko no Tatsujin: Chibi Dragon to Fushigi na Orb,3DS,2012.0,Misc,Namco Bandai Games,0.0,0.0,0.63,0.0,0.63,,,,,CERO_A
The Lord of the Rings: Conquest,X360,2009.0,Action,Electronic Arts,0.37,0.2,0.0,0.06,0.63,55.0,58.0,7,110.0,Sixteen
Far Cry 4,PC,2014.0,Shooter,Ubisoft,0.15,0.44,0.0,0.04,0.63,80.0,17.0,6.7,1064.0,Eighteen
Monster Hunter 2,PS2,2006.0,Role-Playing,Capcom,0.0,0.0,0.63,0.0,0.63,,,,,
NASCAR 06: Total Team Control,PS2,2005.0,Racing,Electronic Arts,0.53,0.02,0.0,0.09,0.63,78.0,18.0,7.7,18.0,E
Dogz,GBA,2004.0,Simulation,Ubisoft,0.45,0.17,0.0,0.01,0.63,,,,,E
A Bug's Life,N64,1998.0,Platform,Activision,0.49,0.13,0.0,0.01,0.63,,,,,E
Super Castlevania IV,SNES,1991.0,Platform,Konami Digital Entertainment,0.32,0.05,0.25,0.01,0.63,,,,,E10
Iron Man,PSP,2008.0,Action,Sega,0.46,0.09,0.0,0.09,0.63,44.0,7.0,6.5,16.0,
White Knight Chronicles II,PS3,2010.0,Role-Playing,Sony Computer Entertainment,0.23,0.09,0.27,0.04,0.63,60.0,45.0,7.1,64.0,Sixteen
Mobile Suit Z Gundam: AEUG vs. Titans,PS2,2003.0,Fighting,Namco Bandai Games,0.0,0.0,0.63,0.0,0.63,,,,,
Juiced 2: Hot Import Nights,X360,2007.0,Racing,THQ,0.22,0.34,0.0,0.07,0.63,68.0,24.0,7.6,21.0,Twelve
Wolfenstein,PS3,2009.0,Shooter,Activision,0.25,0.27,0.0,0.11,0.63,71.0,58.0,7.4,77.0,GRAC_Eighteen
The Walking Dead: Survival Instinct,X360,2013.0,Shooter,Activision,0.46,0.11,0.0,0.05,0.63,32.0,30.0,4,410.0,M
The Sims 3: Generations,PC,2011.0,Simulation,Electronic Arts,0.4,0.23,0.0,0.0,0.63,70.0,22.0,3.6,81.0,T
Ape Escape 2,PS2,2002.0,Platform,Sony Computer Entertainment,0.12,0.09,0.38,0.03,0.63,82.0,31.0,8.4,32.0,E
Rocksmith 2014,PS4,2014.0,Misc,Ubisoft,0.35,0.17,0.0,0.11,0.63,,,,,Twelve
X-Man,2600,1982.0,Action,Universal Gamex,0.58,0.04,0.0,0.01,0.63,,,,,
Sega Rally Revo,PS3,2007.0,Racing,Sega,0.07,0.42,0.0,0.14,0.63,75.0,40.0,7,20.0,E
Shin Megami Tensei: Persona 3 FES,PS2,2007.0,Role-Playing,Tecmo Koei,0.22,0.2,0.16,0.05,0.63,89.0,25.0,8.3,296.0,Sixteen
FIFA Soccer 2002,PS2,2001.0,Sports,Electronic Arts,0.31,0.24,0.0,0.08,0.63,82.0,17.0,5.8,28.0,E
Angry Birds Trilogy,3DS,2012.0,Action,Activision,0.38,0.2,0.0,0.05,0.63,62.0,7.0,4.6,20.0,E
Final Fantasy VII International,PS,1997.0,Role-Playing,Square,0.0,0.0,0.59,0.04,0.63,,,,,CERO_B
Condemned 2: Bloodshot,X360,2008.0,Action,Sega,0.38,0.19,0.0,0.06,0.63,80.0,76.0,8.4,178.0,Eighteen
Okami,PS2,2006.0,Action,Capcom,0.11,0.03,0.15,0.34,0.63,93.0,69.0,9.3,327.0,T
Shin Megami Tensei: Persona 3 Portable,PSP,2009.0,Role-Playing,Ghostlight,0.18,0.06,0.34,0.05,0.63,89.0,40.0,8.3,317.0,Twelve
Crash of the Titans,PSP,2007.0,Action,Vivendi Games,0.25,0.24,0.0,0.14,0.63,,,7.1,24.0,E10
NHL 2001,PS,2000.0,Sports,Electronic Arts,0.35,0.24,0.0,0.04,0.63,88.0,10.0,7.7,7.0,Three
Crysis 3,PC,2013.0,Shooter,Electronic Arts,0.17,0.39,0.0,0.07,0.63,76.0,47.0,6.5,1223.0,Sixteen
Buzz Lightyear of Star Command,PS,2000.0,Platform,Activision,0.35,0.24,0.0,0.04,0.63,54.0,10.0,5.3,4.0,Seven
NHL 16,PS4,2015.0,Sports,Electronic Arts,0.36,0.16,0.0,0.11,0.63,78.0,28.0,5.5,157.0,Twelve
Namco Museum,GC,2002.0,Misc,Namco Bandai Games,0.48,0.13,0.0,0.02,0.63,62.0,10.0,tbd,,E
"Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)",X360,2009.0,Shooter,Activision,0.34,0.23,0.0,0.06,0.63,,,,,
Cabela's Big Game Hunter (2008),Wii,2007.0,Sports,Activision,0.58,0.0,0.0,0.05,0.63,,,tbd,,T
Tony Hawk's Project 8,PS3,2006.0,Sports,Activision,0.3,0.22,0.01,0.1,0.63,76.0,43.0,7.2,14.0,CERO_A
Ghostbusters: The Video Game,X360,2009.0,Action,Atari,0.43,0.14,0.0,0.06,0.63,79.0,53.0,8.5,125.0,Twelve
XCOM: Enemy Unknown,X360,2012.0,Strategy,Take-Two Interactive,0.36,0.21,0.0,0.05,0.62,90.0,35.0,8.3,366.0,Eighteen
Nobunaga no Yabou: Haouden,SNES,1993.0,Strategy,Tecmo Koei,0.3,0.0,0.32,0.0,0.62,,,,,
Virtua Cop,SAT,1995.0,Shooter,Sega,0.0,0.0,0.62,0.0,0.62,,,,,T
Metal Gear Solid 2: Substance,XB,2002.0,Action,Konami Digital Entertainment,0.38,0.22,0.0,0.03,0.62,87.0,28.0,8.5,39.0,M
Tony Hawk's American Wasteland,XB,2005.0,Sports,Activision,0.4,0.2,0.0,0.03,0.62,77.0,40.0,7.7,15.0,T
WWF in Your House,PS,1996.0,Fighting,Acclaim Entertainment,0.35,0.24,0.0,0.04,0.62,,,,,E
Wild ARMs 3,PS2,2002.0,Role-Playing,Ubisoft,0.16,0.13,0.29,0.04,0.62,78.0,30.0,8.4,38.0,T
NBA ShootOut '97,PS,1997.0,Sports,Sony Computer Entertainment,0.35,0.24,0.0,0.04,0.62,,,,,E
Family Feud: 2010 Edition,Wii,2009.0,Misc,Ubisoft,0.58,0.0,0.0,0.04,0.62,,,tbd,,E
Madden NFL 07,GC,2006.0,Sports,Electronic Arts,0.48,0.13,0.0,0.02,0.62,82.0,14.0,9.2,5.0,
LEGO Jurassic World,3DS,2015.0,Action,Warner Bros. Interactive Entertainment,0.31,0.23,0.03,0.05,0.62,,,7.2,11.0,Seven
Battlezone,2600,1982.0,Shooter,Atari,0.58,0.03,0.0,0.01,0.62,,,,,
Tiger Woods PGA Tour 2004,XB,2003.0,Sports,Electronic Arts,0.47,0.13,0.0,0.02,0.62,89.0,18.0,8.2,14.0,Three
Test Drive Unlimited 2,PS3,2011.0,Racing,Atari,0.16,0.34,0.01,0.12,0.62,70.0,43.0,6.1,44.0,T
Test Drive Unlimited 2,PS3,2011.0,Racing,Atari,0.16,0.34,0.01,0.12,0.62,70.0,43.0,6.1,44.0,T
Test Drive Unlimited 2,PS3,2011.0,Racing,Atari,0.16,0.34,0.01,0.12,0.62,70.0,43.0,6.1,44.0,T
Tak 2: The Staff of Dreams,PS2,2004.0,Platform,THQ,0.3,0.24,0.0,0.08,0.62,71.0,31.0,8,10.0,E
Just Dance 3,PS3,2011.0,Misc,Ubisoft,0.33,0.2,0.0,0.09,0.62,75.0,5.0,6,7.0,Three
LEGO Pirates of the Caribbean: The Video Game,3DS,2011.0,Action,Disney Interactive Studios,0.29,0.27,0.0,0.06,0.62,71.0,16.0,7.3,20.0,
Donkey Kong Barrel Blast,Wii,2007.0,Racing,Nintendo,0.19,0.26,0.11,0.06,0.62,46.0,34.0,6.8,26.0,E
The Princess and the Frog,DS,2009.0,Platform,Disney Interactive Studios,0.41,0.16,0.0,0.05,0.62,,,tbd,,E
Disney Infinity 2.0: Marvel Super Heroes,PS4,2014.0,Action,Disney Interactive Studios,0.27,0.25,0.0,0.1,0.62,,,,,Seven
Viewtiful Joe,GC,2003.0,Action,Capcom,0.38,0.1,0.12,0.02,0.62,93.0,52.0,8.3,115.0,T
The Urbz: Sims in the City,GBA,2004.0,Simulation,Electronic Arts,0.37,0.22,0.0,0.03,0.62,72.0,6.0,9.2,25.0,Three
Beetle Adventure Racing!,N64,1999.0,Racing,Electronic Arts,0.4,0.2,0.0,0.02,0.62,,,,,E
Guitar Hero: Metallica,PS3,2009.0,Misc,Activision,0.28,0.24,0.0,0.1,0.62,86.0,44.0,8,48.0,Twelve
Disney's 102 Dalmatians: Puppies to the Rescue,PS,2000.0,Platform,Eidos Interactive,0.34,0.23,0.0,0.04,0.62,,,tbd,,E
Strike Force Bowling,PS2,2004.0,Sports,Play It,0.3,0.24,0.0,0.08,0.62,48.0,14.0,6.8,4.0,E
Halloween,2600,1982.0,Action,Wizard Video Games,0.58,0.03,0.0,0.01,0.62,,,,,
Red Steel 2,Wii,2010.0,Shooter,Ubisoft,0.35,0.2,0.01,0.06,0.62,80.0,73.0,8.6,178.0,T
Bass Landing,PS,1999.0,Sports,ASCII Entertainment,0.21,0.14,0.23,0.04,0.62,,,,,
XGRA: Extreme G-Racing Association,PS2,2004.0,Racing,Eidos Interactive,0.3,0.24,0.0,0.08,0.62,68.0,23.0,8.6,8.0,
Mafia III,XOne,2016.0,Action,Take-Two Interactive,0.28,0.29,0.0,0.05,0.62,67.0,20.0,4.6,274.0,Eighteen
Bolt,DS,2008.0,Adventure,Disney Interactive Studios,0.35,0.21,0.0,0.06,0.62,,,,,CLASS_IND_Ten
Mario's Picross,GB,1995.0,Puzzle,Nintendo,0.0,0.0,0.62,0.0,0.62,,,,,E
Pac-Man Player's Choice Bundle,GC,2003.0,Misc,Namco Bandai Games,0.48,0.12,0.0,0.02,0.62,,,,,
Fighters MEGAMiX,SAT,1996.0,Fighting,Sega,0.0,0.0,0.62,0.0,0.62,,,,,T
Bahamut Lagoon,SNES,1996.0,Role-Playing,SquareSoft,0.0,0.0,0.62,0.0,0.62,,,,,
Prince of Persia: The Forgotten Sands,X360,2010.0,Action,Ubisoft,0.3,0.26,0.0,0.06,0.62,74.0,69.0,7.8,112.0,GRAC_Fifteen
Warriors Orochi 3,PS3,2011.0,Action,Ubisoft Annecy,0.0,0.04,0.57,0.01,0.62,70.0,17.0,7.9,35.0,Twelve
Tomb Raider III: Adventures of Lara Croft,PC,1998.0,Action,Eidos Interactive,0.59,0.03,0.0,0.0,0.62,,,8.2,29.0,Twelve
DJ Hero 2,Wii,2010.0,Misc,Activision,0.48,0.09,0.0,0.04,0.62,88.0,20.0,7.5,17.0,T
Toshochu: Run for Money,3DS,2012.0,Adventure,Namco Bandai Games,0.0,0.0,0.62,0.0,0.62,,,,,
Dragon Quest Monsters: Joker 2 Professional,DS,2011.0,Role-Playing,Square Enix,0.0,0.0,0.62,0.0,0.62,,,,,
NFL Quarterback Club 99,N64,1998.0,Sports,Acclaim Entertainment,0.59,0.02,0.0,0.0,0.62,,,,,E
Super Robot Taisen α Gaiden,PS,2001.0,Strategy,Banpresto,0.0,0.0,0.58,0.04,0.62,,,,,
Tiger Woods PGA Tour 12: The Masters,X360,2011.0,Sports,Electronic Arts,0.4,0.16,0.0,0.05,0.62,80.0,50.0,6.1,25.0,
Battle of Giants: Dragons,DS,2009.0,Strategy,Ubisoft,0.3,0.25,0.0,0.06,0.62,,,6,4.0,Seven
Wall-E,X360,2008.0,Platform,THQ,0.29,0.26,0.0,0.07,0.62,50.0,32.0,6.3,6.0,Three
Start the Party!,PS3,2010.0,Misc,Sony Computer Entertainment,0.07,0.41,0.0,0.13,0.62,,,,,E
Formula 1: Championship Edition,PS3,2006.0,Racing,Sony Computer Entertainment,0.0,0.57,0.04,0.0,0.61,,,,,
Harry Potter and the Half-Blood Prince,DS,2009.0,Action,Electronic Arts,0.2,0.34,0.0,0.07,0.61,48.0,9.0,4.3,7.0,Twelve
NieR,PS3,2010.0,Role-Playing,Square Enix,0.17,0.18,0.2,0.07,0.61,68.0,58.0,8.4,263.0,Eighteen
2014 FIFA World Cup Brazil,PS3,2014.0,Sports,Electronic Arts,0.15,0.36,0.01,0.09,0.61,73.0,33.0,4.3,87.0,Three
Phoenix Wright: Ace Attorney - Trials and Tribulations,DS,2007.0,Adventure,Capcom,0.3,0.03,0.25,0.03,0.61,,,,,T
NBA 2K9,PS3,2008.0,Sports,Take-Two Interactive,0.56,0.0,0.0,0.05,0.61,82.0,30.0,7,37.0,E
SpongeBob's Atlantis SquarePantis,Wii,2007.0,Action,THQ,0.56,0.0,0.0,0.04,0.61,,,5.5,6.0,E
SingStar Singalong With Disney,PS2,2008.0,Misc,Sony Computer Entertainment,0.0,0.04,0.0,0.57,0.61,,,,,
NFL Fever 2003,XB,2002.0,Sports,Microsoft Game Studios,0.46,0.13,0.0,0.02,0.61,72.0,25.0,8.6,12.0,E
Samurai Warriors 2,PS2,2006.0,Action,Tecmo Koei,0.02,0.02,0.57,0.01,0.61,58.0,26.0,8.8,13.0,T
Wet,PS3,2009.0,Shooter,Bethesda Softworks,0.22,0.27,0.01,0.11,0.61,70.0,61.0,6.4,55.0,Eighteen
Cooking Mama 4: Kitchen Magic!,3DS,2011.0,Simulation,505 Games,0.5,0.07,0.0,0.05,0.61,56.0,6.0,6,7.0,E
Scribblenauts: Unlimited,3DS,2012.0,Action,Warner Bros. Interactive Entertainment,0.56,0.01,0.0,0.05,0.61,73.0,13.0,7.4,21.0,E10
The Black Eyed Peas Experience,Wii,2011.0,Misc,Ubisoft,0.37,0.19,0.0,0.06,0.61,,,tbd,,Twelve
2 Games in 1: Sonic Battle & ChuChu Rocket!,GBA,2005.0,Misc,THQ,0.44,0.16,0.0,0.01,0.61,,,,,
Fire Emblem: Shadow Dragon,DS,2008.0,Role-Playing,Nintendo,0.29,0.02,0.27,0.03,0.61,81.0,42.0,7,106.0,E10
Plants vs. Zombies: Garden Warfare,PS4,2014.0,Shooter,Electronic Arts,0.21,0.29,0.01,0.1,0.61,75.0,23.0,7.6,259.0,Seven
Metroid Prime: Trilogy,Wii,2009.0,Shooter,Nintendo,0.42,0.05,0.0,0.14,0.61,91.0,48.0,9.3,316.0,T
Robotech: Battlecry,PS2,2002.0,Shooter,TDK Mediactive,0.3,0.23,0.0,0.08,0.61,72.0,20.0,8.5,8.0,T
Dora the Explorer: Super Spies,GBA,2004.0,Platform,Gotham Games,0.44,0.16,0.0,0.01,0.61,,,8,5.0,E
Disney Universe,PS3,2011.0,Action,Disney Interactive Studios,0.3,0.22,0.0,0.09,0.61,70.0,29.0,6.9,13.0,Seven
Advance Wars: Days of Ruin,DS,2008.0,Strategy,Nintendo,0.43,0.12,0.0,0.05,0.61,86.0,55.0,8.7,96.0,E10
Jak and Daxter: The Lost Frontier,PSP,2009.0,Platform,Sony Computer Entertainment,0.18,0.27,0.0,0.15,0.61,71.0,47.0,6.3,28.0,GRAC_ALL
Texas Hold 'Em Poker,GBA,2004.0,Misc,Majesco Entertainment,0.44,0.16,0.0,0.01,0.61,49.0,7.0,6.8,6.0,E
Time Crisis 3,PS2,2003.0,Shooter,Namco Bandai Games,0.3,0.23,0.0,0.08,0.61,81.0,29.0,8.1,12.0,T
WWE SmackDown vs. Raw 2010,PSP,2009.0,Fighting,THQ,0.25,0.22,0.0,0.14,0.61,,,6.6,8.0,T
Vanquish,PS3,2010.0,Shooter,Sega,0.21,0.21,0.11,0.08,0.61,84.0,61.0,8.1,304.0,CERO_D
Ganbaru Watashi no Kakei Diary,DS,2007.0,Misc,Nintendo,0.0,0.0,0.61,0.0,0.61,,,,,CERO_A
Tearaway,PSV,2013.0,Adventure,Sony Computer Entertainment Europe,0.14,0.34,0.0,0.14,0.61,87.0,82.0,8.9,391.0,Three
Small Soldiers,PS,1998.0,Platform,Electronic Arts,0.34,0.23,0.0,0.04,0.61,,,,,T
Half-Life 2,XB,2005.0,Shooter,Electronic Arts,0.37,0.21,0.0,0.03,0.61,90.0,35.0,8.6,115.0,Sixteen
Duke Nukem: Total Meltdown,PS,1997.0,Shooter,GT Interactive,0.34,0.23,0.0,0.04,0.61,,,,,M
Tony Hawk: RIDE,X360,2009.0,Sports,Activision,0.46,0.1,0.0,0.05,0.61,46.0,43.0,3,67.0,Twelve
Borderlands: The Pre-Sequel,PS3,2014.0,Shooter,Take-Two Interactive,0.26,0.21,0.05,0.1,0.61,77.0,24.0,6.3,130.0,Eighteen
Major League Baseball 2K8,X360,2008.0,Sports,Bethesda Softworks,0.56,0.0,0.0,0.05,0.61,70.0,28.0,5.9,34.0,E
Sacred 2: Fallen Angel,PS3,2009.0,Role-Playing,Deep Silver,0.22,0.22,0.08,0.09,0.61,70.0,45.0,7.1,51.0,M
pro evolution soccer 2011,X360,2010.0,Sports,Konami Digital Entertainment,0.09,0.44,0.0,0.07,0.61,79.0,43.0,5.9,33.0,E
Major League Baseball 2K9,X360,2009.0,Sports,Spike,0.56,0.0,0.0,0.05,0.61,64.0,29.0,5.3,26.0,E
Final Fantasy IV Advance,GBA,2005.0,Role-Playing,Nintendo,0.27,0.1,0.22,0.01,0.61,85.0,30.0,7.3,70.0,E10
Dragon Ball Z: Ultimate Tenkaichi,PS3,2011.0,Fighting,Namco Bandai Games,0.27,0.18,0.09,0.07,0.61,58.0,26.0,5.4,77.0,Twelve
Madden NFL 2003,GBA,2002.0,Sports,Electronic Arts,0.44,0.16,0.0,0.01,0.61,76.0,5.0,tbd,,
Tomb Raider (2013),XOne,2013.0,Action,Square Enix,0.35,0.21,0.0,0.05,0.61,,,,,
Petz: Dogz Pack,DS,2008.0,Simulation,Ubisoft,0.56,0.0,0.0,0.05,0.61,,,,,E
Harry Potter and the Goblet of Fire,GBA,2005.0,Action,Electronic Arts,0.44,0.16,0.0,0.01,0.61,71.0,9.0,6,8.0,Seven
Tomb Raider Chronicles,PS,1999.0,Action,Eidos Interactive,0.34,0.23,0.0,0.04,0.61,,,,,
Dragon Ball Z: Buu's Fury,GBA,2004.0,Action,Atari,0.44,0.16,0.0,0.01,0.61,62.0,19.0,8.9,39.0,E
Madden NFL 2002,GC,2001.0,Sports,Electronic Arts,0.47,0.12,0.0,0.02,0.61,89.0,12.0,tbd,,E
Spider-Man: Mysterio's Menace,GBA,2001.0,Action,Activision,0.43,0.16,0.0,0.01,0.61,84.0,8.0,8.7,11.0,E
Madden NFL 2000,N64,1999.0,Sports,Electronic Arts,0.58,0.02,0.0,0.0,0.61,,,,,E
Game & Watch Gallery 4,GBA,2002.0,Misc,Nintendo,0.43,0.16,0.0,0.01,0.61,,,,,E
MySims Racing,DS,2009.0,Racing,Electronic Arts,0.25,0.29,0.0,0.07,0.61,67.0,11.0,7.3,4.0,E
Naruto: Ultimate Ninja,PS2,2003.0,Fighting,Atari,0.5,0.02,0.0,0.08,0.61,75.0,34.0,7.7,35.0,T
Pac-Man Party,Wii,2010.0,Misc,Namco Bandai Games,0.47,0.08,0.01,0.04,0.61,59.0,14.0,5.9,8.0,Three
Cabela's Monster Buck Hunter,Wii,2010.0,Sports,Activision,0.57,0.0,0.0,0.03,0.61,,,tbd,,T
Tony Hawk's Underground,GBA,2003.0,Sports,Activision,0.43,0.16,0.0,0.01,0.6,86.0,9.0,7.7,9.0,E
Dark Souls II,PS4,2015.0,Role-Playing,Namco Bandai Games,0.21,0.23,0.08,0.09,0.6,,,,,Sixteen
Monster Trucks,GBA,2004.0,Racing,Majesco Entertainment,0.43,0.16,0.0,0.01,0.6,,,tbd,,E
World of Zoo,Wii,2009.0,Simulation,THQ,0.4,0.15,0.0,0.05,0.6,,,8.2,6.0,E
Shadow The Hedgehog,PS2,2005.0,Platform,Sega,0.5,0.02,0.0,0.08,0.6,45.0,28.0,6,137.0,E10
Wave Race: Blue Storm,GC,2001.0,Racing,Nintendo,0.4,0.1,0.09,0.02,0.6,80.0,21.0,8.3,29.0,E
Aliens: Colonial Marines,PS3,2013.0,Shooter,Sega,0.2,0.29,0.0,0.11,0.6,43.0,25.0,3.6,295.0,Eighteen
Backyard Wrestling: Don't Try This at Home,PS2,2003.0,Fighting,Eidos Interactive,0.3,0.23,0.0,0.08,0.6,51.0,24.0,7.8,29.0,M
Yakuza: Dead Souls,PS3,2011.0,Shooter,Sega,0.09,0.06,0.42,0.03,0.6,64.0,55.0,7.4,69.0,M
Fight Night Round 2,XB,2005.0,Fighting,Electronic Arts,0.42,0.16,0.0,0.02,0.6,88.0,48.0,8.8,27.0,T
MonHun Nikki: Poka Poka Ailu Mura,PSP,2010.0,Role-Playing,Capcom,0.0,0.0,0.6,0.0,0.6,,,,,
Dead Island: Riptide,PS3,2013.0,Action,Deep Silver,0.26,0.19,0.07,0.09,0.6,62.0,25.0,5.9,140.0,Eighteen
Just Dance 2015,X360,2014.0,Misc,Ubisoft,0.42,0.13,0.0,0.06,0.6,,,8.3,6.0,Three
Kinect Sports Rivals,XOne,2014.0,Sports,Microsoft Game Studios,0.3,0.23,0.02,0.05,0.6,60.0,53.0,5.1,144.0,Twelve
NBA 2K8,PS2,2007.0,Sports,Take-Two Interactive,0.5,0.02,0.0,0.08,0.6,72.0,7.0,6,9.0,E
Dynasty Warriors 8,PS3,2013.0,Action,Tecmo Koei,0.12,0.1,0.34,0.05,0.6,68.0,26.0,8.5,75.0,T
Suikoden,PS,1995.0,Role-Playing,Konami Digital Entertainment,0.21,0.14,0.21,0.04,0.6,,,,,E
Disney Infinity,WiiU,2013.0,Action,Disney Interactive Studios,0.33,0.22,0.0,0.05,0.6,71.0,10.0,7.6,58.0,Seven
Secret Agent Clank,PS2,2009.0,Platform,Sony Computer Entertainment,0.13,0.18,0.0,0.29,0.6,61.0,9.0,6.7,14.0,E10
Call of Juarez: Bound in Blood,X360,2009.0,Shooter,Ubisoft,0.3,0.24,0.0,0.06,0.6,77.0,77.0,7.6,94.0,Sixteen
Fighters Uncaged,X360,2010.0,Fighting,Ubisoft,0.31,0.23,0.0,0.06,0.6,32.0,38.0,4.6,23.0,T
Rayman Arena,PS2,2002.0,Racing,Ubisoft,0.29,0.23,0.0,0.08,0.6,63.0,10.0,8.6,8.0,E
Jaws Unleashed,PS2,2006.0,Action,THQ,0.5,0.02,0.0,0.08,0.6,52.0,29.0,7.5,39.0,M
Puyo Puyo Sun,SAT,1997.0,Puzzle,Compile,0.0,0.0,0.6,0.0,0.6,,,,,CERO_A
Half-Life,PS2,2001.0,Shooter,Vivendi Games,0.29,0.23,0.0,0.08,0.6,87.0,24.0,8.6,94.0,Sixteen
International Superstar Soccer 64,N64,1997.0,Sports,Konami Digital Entertainment,0.09,0.26,0.23,0.02,0.6,,,,,E
Mickey's Speedway USA,N64,2000.0,Racing,Nintendo,0.37,0.08,0.14,0.01,0.6,,,,,E
NASCAR Heat 2002,PS2,2001.0,Racing,Infogrames,0.29,0.23,0.0,0.08,0.6,81.0,14.0,tbd,,E
Split/Second,X360,2010.0,Racing,Disney Interactive Studios,0.32,0.23,0.0,0.06,0.6,82.0,78.0,8.1,101.0,Twelve
The Golden Compass,DS,2007.0,Action,Sega,0.28,0.25,0.0,0.06,0.6,43.0,7.0,4.9,8.0,E10
