Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Rating
Daigasso! Band Brothers P,3DS,2013.0,Misc,Nintendo,0.0,0.0,0.18,0.0,0.18,,,,,CERO_A
Batman: Vengeance,GBA,2001.0,Adventure,Ubisoft,0.13,0.05,0.0,0.0,0.18,68.0,8.0,tbd,,E
Soccer Tsuku Tokudai Gou: J-League Pro Soccer Club o Tsukurou,DC,2000.0,Sports,Sega,0.0,0.0,0.18,0.0,0.18,,,,,
The Adventures of Cookie & Cream,PS2,2000.0,Puzzle,Empire Interactive,0.09,0.07,0.0,0.02,0.18,,,,,E
World of Outlaws: Sprint Cars,X360,2010.0,Racing,THQ,0.17,0.0,0.0,0.01,0.18,57.0,4.0,8.1,10.0,E
Van Helsing,XB,2007.0,Action,Activision,0.13,0.04,0.0,0.01,0.18,63.0,32.0,7.6,8.0,
Grand Slam Tennis 2,X360,2012.0,Sports,Electronic Arts,0.1,0.06,0.0,0.02,0.18,71.0,45.0,5.1,14.0,E
Ben 10 Ultimate Alien: Cosmic Destruction,X360,2010.0,Platform,D3Publisher,0.1,0.06,0.0,0.02,0.18,51.0,5.0,5.3,4.0,E10
Pure Futbol,X360,2010.0,Sports,Ubisoft,0.08,0.08,0.0,0.02,0.18,38.0,20.0,7.9,29.0,Three
Spider-Man: Friend or Foe,PSP,2007.0,Action,Activision,0.16,0.0,0.0,0.01,0.18,58.0,7.0,4.4,9.0,E10
Sing4: The Hits Edition,Wii,2011.0,Misc,Crave Entertainment,0.17,0.0,0.0,0.01,0.18,,,tbd,,
Gun,GC,2005.0,Shooter,Activision,0.14,0.04,0.0,0.0,0.18,77.0,27.0,8.6,8.0,M
SoulCalibur Legends,Wii,2007.0,Action,Namco Bandai Games,0.16,0.01,0.0,0.01,0.18,52.0,35.0,5.7,24.0,T
Rio,Wii,2011.0,Misc,THQ,0.13,0.03,0.0,0.01,0.18,,,tbd,,E10
F1 Challenge,SAT,1994.0,Racing,Sega,0.0,0.0,0.18,0.0,0.18,,,,,
Squeeballs Party,Wii,2009.0,Puzzle,Performance Designed Products,0.17,0.0,0.0,0.01,0.18,59.0,16.0,tbd,,E10
Metal Gear Ac!d 2,PSP,2005.0,Strategy,Konami Digital Entertainment,0.11,0.0,0.05,0.01,0.18,,,,,M
Shadow Madness,PS,1999.0,Action,Crave Entertainment,0.1,0.07,0.0,0.01,0.18,,,,,T
Aliens: Colonial Marines,PC,2013.0,Shooter,Sega,0.1,0.06,0.0,0.02,0.18,45.0,40.0,3.5,1156.0,Eighteen
Tiger Woods PGA Tour 2004,GBA,2003.0,Sports,Electronic Arts,0.13,0.05,0.0,0.0,0.18,75.0,5.0,7.5,4.0,
The Game of Life / Yahtzee / Payday,GBA,2005.0,Misc,Zoo Digital Publishing,0.13,0.05,0.0,0.0,0.18,,,,,E
FIFA Soccer 11,PC,2010.0,Sports,Electronic Arts,0.0,0.14,0.0,0.04,0.18,83.0,16.0,7.7,102.0,Three
American Chopper 2: Full Throttle,PS2,2005.0,Racing,Zoo Digital Publishing,0.09,0.07,0.0,0.02,0.18,,,8.1,9.0,T
Borderlands,PC,2009.0,Shooter,Take-Two Interactive,0.01,0.14,0.0,0.03,0.18,81.0,37.0,7.8,1363.0,CERO_D
de Blob 2,Wii,2011.0,Platform,THQ,0.11,0.06,0.0,0.02,0.18,79.0,20.0,8.1,26.0,E10
Silent Hill 4: The Room,XB,2004.0,Action,Konami Digital Entertainment,0.14,0.04,0.0,0.01,0.18,76.0,43.0,8.3,26.0,M
Commandos 2: Men of Courage,PS2,2002.0,Strategy,Eidos Interactive,0.09,0.07,0.0,0.02,0.18,67.0,19.0,6.8,11.0,T
Remember Me,X360,2013.0,Action,Capcom,0.1,0.06,0.0,0.02,0.18,70.0,42.0,7.5,267.0,Sixteen
Brink,PC,2011.0,Shooter,Bethesda Softworks,0.06,0.09,0.0,0.03,0.18,70.0,38.0,6,547.0,Seven
FIFA Soccer 2002,GC,2001.0,Sports,Electronic Arts,0.14,0.04,0.0,0.0,0.18,81.0,13.0,8,9.0,E
Pro Evolution Soccer 2013,3DS,2012.0,Sports,Konami Digital Entertainment,0.05,0.02,0.1,0.01,0.18,,,,,E
Atari Anniversary Edition Redux,PS,2000.0,Misc,Infogrames,0.1,0.07,0.0,0.01,0.18,72.0,5.0,,,
Lips: Party Classics,X360,2010.0,Misc,Microsoft Game Studios,0.05,0.11,0.0,0.02,0.18,69.0,10.0,tbd,,Twelve
Toukiden: The Age of Demons,PSP,2013.0,Action,Tecmo Koei,0.0,0.0,0.18,0.0,0.18,,,,,T
Fireblade,PS2,2002.0,Action,Midway Games,0.09,0.07,0.0,0.02,0.18,,,,,
Disney's Tarzan Untamed,GC,2001.0,Platform,Ubisoft,0.14,0.04,0.0,0.0,0.18,61.0,11.0,7.4,8.0,E
Brunswick Circuit Pro Bowling,PS,1998.0,Sports,THQ,0.1,0.07,0.0,0.01,0.18,,,,,E
Marvel Super Hero Squad: Comic Combat,Wii,2011.0,Action,THQ,0.14,0.03,0.0,0.01,0.18,,,tbd,,E10
Trinity Universe,PS3,2009.0,Role-Playing,Nippon Ichi Software,0.07,0.05,0.03,0.02,0.18,62.0,25.0,7.2,28.0,T
Payday 2,XOne,2015.0,Shooter,505 Games,0.09,0.07,0.0,0.02,0.18,,,,,Eighteen
Pirates: Hunt For Blackbeard's Booty,Wii,2008.0,Adventure,Activision,0.08,0.08,0.0,0.02,0.18,,,tbd,,E
Cabela's Dangerous Hunts 2009,PS2,2008.0,Sports,Activision Value,0.09,0.07,0.0,0.02,0.18,,,9.2,5.0,T
Senran Kagura: Estival Versus,PS4,2015.0,Action,Marvelous Interactive,0.08,0.0,0.08,0.02,0.18,67.0,25.0,8,96.0,Sixteen
Ball Breakers,PS,2000.0,Action,Take-Two Interactive,0.1,0.07,0.0,0.01,0.18,68.0,10.0,5.3,4.0,E
Mobile Suit Gundam Seed Destiny: Generation of C.E.,PS2,2005.0,Action,Namco Bandai Games,0.0,0.0,0.18,0.0,0.18,,,,,
Splatterhouse,X360,2010.0,Action,Namco Bandai Games,0.14,0.03,0.0,0.01,0.18,62.0,51.0,7.6,60.0,Eighteen
EyeToy: Groove,PS2,2003.0,Misc,Sony Computer Entertainment,0.09,0.07,0.0,0.02,0.18,73.0,34.0,8,5.0,
You Don't Know Jack,PS3,2011.0,Misc,THQ,0.16,0.0,0.0,0.01,0.18,82.0,11.0,7.3,18.0,T
Chuck E. Cheese's Party Games,DS,2010.0,Misc,UFO Interactive,0.17,0.0,0.0,0.01,0.18,,,tbd,,
Twisted Metal: Small Brawl,PS,2001.0,Action,Unknown,0.1,0.07,0.0,0.01,0.18,51.0,14.0,7.6,49.0,T
Otomedius Excellent,X360,2011.0,Shooter,Unknown,0.13,0.0,0.04,0.01,0.18,48.0,8.0,8.1,16.0,T
Charlie and the Chocolate Factory,GC,2005.0,Adventure,Global Star,0.14,0.04,0.0,0.0,0.18,39.0,16.0,3.2,6.0,E
Armored Core: Last Raven,PS2,2005.0,Simulation,505 Games,0.05,0.04,0.08,0.01,0.18,59.0,16.0,8.9,14.0,Twelve
Burnout Legends,DS,2005.0,Racing,Electronic Arts,0.15,0.02,0.0,0.01,0.18,38.0,12.0,6,59.0,E
Tomb Raider: Underworld,PS2,2009.0,Action,Eidos Interactive,0.09,0.04,0.0,0.05,0.18,,,5.8,30.0,CERO_C
College Hoops 2K7,PS3,2007.0,Sports,Take-Two Interactive,0.16,0.0,0.0,0.01,0.18,81.0,9.0,7.1,8.0,E
Hello Kitty: Birthday Adventures,DS,2010.0,Adventure,Namco Bandai Games,0.06,0.1,0.0,0.02,0.18,,,tbd,,E
All Grown Up! Express Yourself,GBA,2004.0,Misc,THQ,0.13,0.05,0.0,0.0,0.18,,,,,E
Escape The Museum,DS,2010.0,Adventure,Astragon,0.04,0.12,0.0,0.02,0.18,,,tbd,,E
K-1 World Grand Prix,PS2,2002.0,Sports,Konami Digital Entertainment,0.04,0.03,0.1,0.01,0.18,67.0,24.0,9,7.0,
Kidou Senshi Gundam: Senjou no Kizuna Portable,PSP,2009.0,Strategy,Namco Bandai Games,0.0,0.0,0.18,0.0,0.18,,,,,
Super Robot Taisen A Portable,PSP,2008.0,Strategy,Namco Bandai Games,0.0,0.0,0.18,0.0,0.18,,,,,
Juiced,XB,2005.0,Racing,THQ,0.13,0.04,0.0,0.01,0.18,68.0,39.0,9.1,15.0,Sixteen
Naruto Shippuden: Dragon Blade Chronicles,Wii,2009.0,Action,505 Games,0.11,0.01,0.05,0.01,0.18,38.0,14.0,3,12.0,Twelve
Looney Tunes: Back in Action,GBA,2003.0,Platform,Electronic Arts,0.13,0.05,0.0,0.0,0.18,47.0,7.0,tbd,,E
Shaun White Skateboarding,Wii,2010.0,Sports,Ubisoft,0.13,0.03,0.0,0.01,0.18,59.0,6.0,tbd,,E10
DiRT Showdown,PS3,2012.0,Racing,Codemasters,0.02,0.12,0.0,0.03,0.18,75.0,27.0,6.3,43.0,E10
Virtua Tennis,GBA,2002.0,Sports,Atari,0.13,0.05,0.0,0.0,0.18,83.0,14.0,tbd,,E
Cabela's Big Game Hunter: Hunting Party,X360,2011.0,Sports,Activision,0.16,0.0,0.0,0.02,0.18,,,5,4.0,T
Tales of the Tempest,DS,2006.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.18,0.0,0.18,,,,,
SimCity Creator (JP sales),DS,2008.0,Simulation,Electronic Arts,0.0,0.0,0.18,0.0,0.18,,,,,
Biohazard: Revival Selection,PS3,2011.0,Action,Capcom,0.0,0.0,0.18,0.0,0.18,,,,,M
Sonic Riders: Zero Gravity,PS2,2008.0,Racing,Sega,0.09,0.07,0.0,0.02,0.18,56.0,16.0,8.3,27.0,E
UFC: Sudden Impact,PS2,2004.0,Fighting,Global Star,0.09,0.07,0.0,0.02,0.18,54.0,29.0,7.7,7.0,T
NBA Hoopz,PS2,2001.0,Sports,Midway Games,0.09,0.07,0.0,0.02,0.18,63.0,10.0,tbd,,E
ESPN X Games Skateboarding,GBA,2001.0,Sports,Konami Digital Entertainment,0.13,0.05,0.0,0.0,0.18,,,tbd,,E
Nancy Drew: The Hidden Staircase,DS,2008.0,Adventure,THQ,0.16,0.0,0.0,0.01,0.18,,,6,6.0,E
Speedball 2100,PS,2000.0,Sports,Empire Interactive,0.1,0.07,0.0,0.01,0.18,60.0,5.0,tbd,,E
Full Auto 2: Battlelines,PS3,2006.0,Racing,Sega,0.14,0.02,0.0,0.02,0.18,67.0,43.0,7.6,25.0,T
College Hoops 2K8,X360,2007.0,Sports,Take-Two Interactive,0.16,0.0,0.0,0.01,0.18,81.0,21.0,6.9,16.0,E
LEGO Island 2: The Brickster's Revenge,PS,2001.0,Adventure,LEGO Media,0.1,0.07,0.0,0.01,0.18,,,,,E
How to Train Your Dragon,PS3,2010.0,Action,Activision,0.12,0.03,0.0,0.02,0.18,51.0,18.0,7,6.0,E10
Backyard Basketball,GBA,2004.0,Sports,Atari,0.13,0.05,0.0,0.0,0.18,,,tbd,,
Madden NFL 09,XB,2008.0,Sports,Electronic Arts,0.13,0.04,0.0,0.01,0.18,,,5.5,6.0,E
Dynasty Warriors: Gundam 3,X360,2010.0,Action,Tecmo Koei,0.11,0.03,0.02,0.01,0.18,65.0,27.0,7.8,20.0,Twelve
Scooby-Doo! Unmasked,GBA,2005.0,Platform,THQ,0.13,0.05,0.0,0.0,0.18,,,,,
Summon Night 4,PS2,2006.0,Role-Playing,Banpresto,0.0,0.0,0.18,0.0,0.18,,,,,
NHL 2004,XB,2003.0,Sports,Electronic Arts,0.13,0.04,0.0,0.01,0.18,85.0,21.0,6.5,31.0,Twelve
Pro Yaky? Spirits 5,PS2,2008.0,Sports,Konami Digital Entertainment,0.0,0.0,0.18,0.0,0.18,,,,,
Back to the Future: The Game,PS4,2015.0,Adventure,Telltale Games,0.1,0.05,0.0,0.03,0.18,,,7.1,18.0,Sixteen
Namco Museum: 50th Anniversary,XB,2005.0,Misc,Namco Bandai Games,0.13,0.04,0.0,0.01,0.18,62.0,23.0,tbd,,E10
Monster 4x4: Stunt Racer,Wii,2009.0,Racing,Ubisoft,0.16,0.0,0.0,0.01,0.18,,,5.2,9.0,Three
Velvet Assassin,X360,2009.0,Shooter,DTP Entertainment,0.14,0.02,0.01,0.01,0.18,56.0,46.0,7.1,55.0,M
NFL 2K2,XB,2002.0,Sports,Sega,0.13,0.04,0.0,0.01,0.18,87.0,18.0,tbd,,
MindJack,PS3,2011.0,Shooter,Square Enix,0.07,0.07,0.0,0.03,0.18,44.0,31.0,1.7,46.0,Sixteen
Marvel Super Hero Squad: Comic Combat,X360,2011.0,Action,THQ,0.13,0.04,0.0,0.01,0.18,,,tbd,,E10
NBA Starting Five,PS2,2002.0,Sports,Unknown,0.09,0.07,0.0,0.02,0.18,53.0,10.0,7.3,7.0,E
NBA Live 16,PS4,2015.0,Sports,Electronic Arts,0.1,0.04,0.0,0.03,0.18,59.0,27.0,6.1,70.0,E
WWE SmackDown vs. Raw 2009,DS,2008.0,Fighting,THQ,0.14,0.02,0.0,0.01,0.18,58.0,15.0,7.8,6.0,T
Dead or Alive Paradise,PSP,2010.0,Misc,Ubisoft Annecy,0.07,0.02,0.07,0.02,0.18,38.0,34.0,5.6,37.0,Sixteen
Dark Souls II,PC,2014.0,Role-Playing,Namco Bandai Games,0.08,0.08,0.0,0.01,0.17,91.0,36.0,7.1,2318.0,Sixteen
The Suffering: Ties That Bind,PS2,2005.0,Action,Midway Games,0.09,0.07,0.0,0.02,0.17,75.0,37.0,8,23.0,M
EyeToy: Kinetic,PS2,2005.0,Sports,Sony Computer Entertainment,0.09,0.07,0.0,0.02,0.17,78.0,32.0,8.3,11.0,Three
Transformers: Prime,3DS,2012.0,Action,Activision,0.13,0.02,0.0,0.02,0.17,,,,,E10
Fancy Nancy: Tea Party Time!,DS,2010.0,Adventure,THQ,0.16,0.0,0.0,0.01,0.17,,,tbd,,E
Project Spark,XOne,2014.0,Misc,Microsoft Game Studios,0.11,0.05,0.0,0.02,0.17,73.0,26.0,7,151.0,Twelve
Army Men: Sarge's Heroes 2,PS2,2001.0,Shooter,Midas Interactive Entertainment,0.09,0.07,0.0,0.02,0.17,54.0,15.0,4.6,5.0,
Yakuza Zero: The Place of Oath,PS4,2015.0,Action,Sega,0.0,0.0,0.17,0.0,0.17,,,,,
The Wild Thornberrys: Animal Adventures,PS,2000.0,Adventure,Mattel Interactive,0.1,0.07,0.0,0.01,0.17,,,,,E
Cabela's Adventure Camp,Wii,2011.0,Misc,Activision,0.14,0.02,0.0,0.02,0.17,,,tbd,,E
SEGA Bass Fishing Duel,PS2,2002.0,Sports,Sega,0.09,0.07,0.0,0.02,0.17,68.0,13.0,tbd,,E
Teen Titans,GBA,2005.0,Action,Unknown,0.13,0.05,0.0,0.0,0.17,61.0,9.0,tbd,,E10
Sports Illustrated for Kids: Baseball,GBA,2001.0,Sports,BAM! Entertainment,0.12,0.05,0.0,0.0,0.17,39.0,4.0,tbd,,E
Mark Davis Pro Bass Challenge,PS2,2002.0,Sports,Natsume,0.09,0.07,0.0,0.02,0.17,,,tbd,,
Rugrats: Royal Ransom,GC,2002.0,Platform,THQ,0.13,0.03,0.0,0.0,0.17,,,6.7,6.0,E
Winning Eleven: Pro Evolution Soccer 2007,DS,2006.0,Sports,Konami Digital Entertainment,0.0,0.0,0.17,0.0,0.17,63.0,5.0,7.9,12.0,CERO_A
Warriors of Might and Magic,PS2,2001.0,Adventure,3DO,0.09,0.07,0.0,0.02,0.17,49.0,12.0,4.5,6.0,T
Rapala Fishing Frenzy 2009,PS3,2008.0,Sports,Activision,0.16,0.0,0.0,0.01,0.17,31.0,4.0,4.4,9.0,E
Petz: Horseshoe Ranch,DS,2009.0,Adventure,Ubisoft,0.16,0.0,0.0,0.01,0.17,,,tbd,,
Open Season,GC,2006.0,Platform,Ubisoft,0.13,0.03,0.0,0.0,0.17,59.0,6.0,tbd,,E10
Ridge Racer,PSV,2011.0,Racing,Namco Bandai Games,0.03,0.07,0.05,0.02,0.17,44.0,39.0,3.7,59.0,E10
EyePet & Friends,PS3,2011.0,Simulation,Sony Computer Entertainment,0.06,0.08,0.0,0.03,0.17,,,,,Three
Street Fighter: The Movie,PS,1995.0,Fighting,Acclaim Entertainment,0.1,0.07,0.0,0.01,0.17,,,,,T
Major League Baseball 2K9,PS3,2009.0,Sports,Spike,0.16,0.0,0.0,0.01,0.17,61.0,19.0,4,6.0,E
World Championship Poker,GBA,2004.0,Misc,Crave Entertainment,0.12,0.05,0.0,0.0,0.17,66.0,5.0,tbd,,
Global Defence Force,PS2,2005.0,Shooter,Essential Games,0.0,0.0,0.17,0.0,0.17,,,,,
Major League Baseball 2K6,GC,2006.0,Sports,Take-Two Interactive,0.13,0.03,0.0,0.0,0.17,66.0,8.0,tbd,,E
WordJong Party,Wii,2008.0,Puzzle,Destineer,0.16,0.0,0.0,0.01,0.17,,,tbd,,
SaGa 2: Hihou Densetsu - Goddess of Destiny,DS,2009.0,Role-Playing,Square Enix,0.0,0.0,0.17,0.0,0.17,,,,,
Smash Court Tennis Pro Tournament,PS2,2002.0,Sports,Sony Computer Entertainment,0.08,0.07,0.0,0.02,0.17,73.0,15.0,7.4,10.0,E
Super Robot Taisen L,DS,2010.0,Strategy,Namco Bandai Games,0.0,0.0,0.17,0.0,0.17,,,,,
Race Pro,X360,2009.0,Racing,Atari,0.06,0.09,0.0,0.02,0.17,72.0,54.0,7,60.0,Seven
The Grim Adventures of Billy & Mandy,GC,2006.0,Action,Midway Games,0.13,0.03,0.0,0.0,0.17,,,,,E
NBA Inside Drive 2004,XB,2003.0,Sports,Microsoft Game Studios,0.13,0.04,0.0,0.01,0.17,71.0,31.0,8.2,11.0,E
The King of Fighters '97,PS,1998.0,Fighting,SNK,0.0,0.0,0.16,0.01,0.17,,,,,
Time Commando,PS,1996.0,Action,Adeline Software,0.1,0.07,0.0,0.01,0.17,,,,,T
Professional Fisherman's Tour: Northern Hemisphere,DS,2007.0,Sports,505 Games,0.16,0.0,0.0,0.01,0.17,,,tbd,,
Kekkaishi: Karasumori Ayakashi Kidan,DS,2007.0,Action,Namco Bandai Games,0.0,0.0,0.17,0.0,0.17,,,,,
Gretzky NHL 2005,PS2,2004.0,Sports,Sony Computer Entertainment,0.08,0.07,0.0,0.02,0.17,66.0,24.0,9.1,14.0,E
Dungeon Siege III,PC,2011.0,Role-Playing,Square Enix,0.08,0.08,0.0,0.02,0.17,72.0,37.0,4.7,399.0,Sixteen
The Hobbit,GC,2003.0,Platform,Vivendi Games,0.13,0.03,0.0,0.0,0.17,61.0,17.0,7.3,8.0,E
MotoGP 15,PS4,2015.0,Racing,Milestone S.r.l.,0.0,0.12,0.03,0.02,0.17,66.0,15.0,,,Three
Backyard Sports Football: Rookie Rush,DS,2010.0,Sports,Atari,0.16,0.0,0.0,0.01,0.17,,,,,
Skate it,DS,2008.0,Sports,Electronic Arts,0.14,0.02,0.0,0.01,0.17,72.0,13.0,7.8,12.0,Three
Cabela's Legendary Adventures,Wii,2008.0,Sports,Activision,0.16,0.0,0.0,0.01,0.17,,,tbd,,T
True Crime: New York City,GC,2005.0,Action,Activision,0.13,0.03,0.0,0.0,0.17,59.0,25.0,8.8,24.0,M
Metal Arms: Glitch in the System,XB,2003.0,Shooter,Vivendi Games,0.13,0.04,0.0,0.01,0.17,82.0,35.0,8.7,15.0,T
The Idolm@ster: Shiny Festa - Honey Sound / Funky Note / Groovy Tune,PSP,2012.0,Action,Namco Bandai Games,0.0,0.0,0.17,0.0,0.17,,,,,
Toukiden Kiwami,PS4,2015.0,Action,Tecmo Koei,0.05,0.07,0.02,0.02,0.17,74.0,35.0,7.6,74.0,Twelve
Trauma Team,Wii,2010.0,Simulation,Unknown,0.14,0.0,0.02,0.01,0.17,82.0,29.0,8.8,25.0,CERO_B
The Secret World,PC,2012.0,Role-Playing,Funcom,0.07,0.08,0.0,0.02,0.17,74.0,55.0,8.2,1326.0,Sixteen
Ice Age: Dawn of the Dinosaurs,PS2,2009.0,Action,Activision,0.08,0.07,0.0,0.02,0.17,,,tbd,,E10
ESPN Final Round Golf 2002,GBA,2001.0,Sports,Konami Digital Entertainment,0.12,0.05,0.0,0.0,0.17,70.0,10.0,tbd,,E
Iron Chef America: Supreme Cuisine,Wii,2008.0,Simulation,Destineer,0.16,0.0,0.0,0.01,0.17,42.0,4.0,tbd,,E10
MDK2 Armageddon,PS2,2001.0,Shooter,Virgin Interactive,0.08,0.07,0.0,0.02,0.17,80.0,19.0,8.3,11.0,T
Exhibition Volume 02,XB,2003.0,Misc,Microsoft Game Studios,0.13,0.04,0.0,0.01,0.17,,,,,
NHL 2K9,X360,2008.0,Sports,Take-Two Interactive,0.15,0.01,0.0,0.01,0.17,69.0,33.0,6.7,7.0,E10
I Spy: Castle,DS,2011.0,Puzzle,Scholastic Inc.,0.16,0.0,0.0,0.01,0.17,,,tbd,,E
Fight Night Round 2,GC,2005.0,Fighting,Electronic Arts,0.13,0.03,0.0,0.0,0.17,87.0,32.0,7.9,7.0,
Backbreaker,PS3,2010.0,Sports,Unknown,0.16,0.0,0.0,0.01,0.17,58.0,25.0,7,52.0,E
Backbreaker,PS3,2010.0,Sports,Unknown,0.16,0.0,0.0,0.01,0.17,58.0,25.0,7,52.0,E
Disney's Atlantis: The Lost Empire,PS,2001.0,Platform,Sony Computer Entertainment,0.1,0.07,0.0,0.01,0.17,73.0,7.0,8.5,6.0,E
Power Pro Kun Pocket,GB,1999.0,Sports,Konami Digital Entertainment,0.0,0.0,0.17,0.0,0.17,,,,,
The King of Fighters '97,SAT,1998.0,Fighting,SNK,0.0,0.0,0.17,0.0,0.17,,,,,T
Tamagotchi no Narikiri Challenge,DS,2010.0,Action,Namco Bandai Games,0.0,0.0,0.17,0.0,0.17,,,,,
Madden NFL 17,X360,2016.0,Sports,Electronic Arts,0.14,0.02,0.0,0.02,0.17,,,0.7,6.0,
Jewel Match,DS,2010.0,Puzzle,PlayV,0.05,0.11,0.0,0.02,0.17,,,tbd,,
Space Battleship Yamato: Harukanaru Hoshi Iscandar,PS,1999.0,Strategy,Namco Bandai Games,0.0,0.0,0.16,0.01,0.17,,,,,
Lost in Blue 3,DS,2007.0,Adventure,Konami Digital Entertainment,0.09,0.02,0.06,0.01,0.17,59.0,19.0,tbd,,E10
Sound Novel Evolution 1: Otogirisou Sosei-Hen,PS,1999.0,Adventure,ChunSoft,0.0,0.0,0.16,0.01,0.17,,,,,
Stormrise,PS3,2009.0,Strategy,Sega,0.13,0.02,0.0,0.02,0.17,51.0,28.0,5.3,20.0,Sixteen
Psi-Ops: The Mindgate Conspiracy,XB,2004.0,Shooter,Midway Games,0.13,0.04,0.0,0.01,0.17,84.0,55.0,7.9,18.0,M
X-Men: The Official Game,X360,2006.0,Action,Activision,0.16,0.0,0.0,0.01,0.17,52.0,57.0,6.1,20.0,T
SWAT: Global Strike Team,XB,2003.0,Shooter,Vivendi Games,0.13,0.04,0.0,0.01,0.17,69.0,22.0,6.3,7.0,M
Horrid Henry: Missions of Mischief,DS,2010.0,Adventure,SouthPeak Games,0.01,0.14,0.0,0.02,0.17,,,,,
Cabela's Legendary Adventures,PSP,2008.0,Sports,Activision,0.16,0.0,0.0,0.02,0.17,,,tbd,,T
Pictionary,DS,2010.0,Puzzle,THQ,0.09,0.06,0.0,0.02,0.17,,,tbd,,E
Hitman: HD Trilogy,X360,2013.0,Action,Square Enix,0.07,0.08,0.0,0.02,0.17,69.0,14.0,7.2,45.0,M
MX World Tour Featuring Jamie Little,PS2,2005.0,Racing,Play It,0.08,0.07,0.0,0.02,0.17,52.0,4.0,tbd,,
Goblin Commander: Unleash the Horde,PS2,2003.0,Strategy,Jaleco,0.08,0.07,0.0,0.02,0.17,68.0,21.0,8.7,14.0,T
uDraw Studio: Instant Artist,Wii,2011.0,Misc,THQ,0.06,0.09,0.0,0.02,0.17,,,tbd,,E
Hello Kitty: Happy Party Pals,GBA,2005.0,Misc,THQ,0.12,0.05,0.0,0.0,0.17,,,,,E
Jikkyou Powerful Pro Baseball 2016,PS4,2016.0,Sports,Konami Digital Entertainment,0.0,0.0,0.17,0.0,0.17,,,,,
Backyard NFL Football '09,PS2,2008.0,Sports,Atari,0.08,0.07,0.0,0.02,0.17,,,,,
World Destruction League: Thunder Tanks,PS2,2000.0,Action,3DO,0.08,0.07,0.0,0.02,0.17,65.0,16.0,5.9,7.0,Sixteen
Tom Clancy's Ghost Recon: Future Soldier,PC,2012.0,Shooter,Ubisoft,0.05,0.1,0.0,0.02,0.17,71.0,13.0,4.9,368.0,Sixteen
Backyard Baseball '10,PS2,2009.0,Sports,Atari,0.08,0.07,0.0,0.02,0.17,,,tbd,,E
Resident Evil Director's Cut: Dual Shock Edition,PS,1997.0,Action,Capcom,0.0,0.0,0.16,0.01,0.17,,,,,
Broken Sword: Shadows of the Templars - The Director's Cut,DS,2009.0,Adventure,Ubisoft,0.07,0.08,0.0,0.02,0.17,,,,,T
PlayStation Move Heroes,PS3,2011.0,Platform,Sony Computer Entertainment,0.08,0.06,0.0,0.03,0.17,53.0,39.0,6.1,16.0,Twelve
The King of Fighters '95,PS,1996.0,Fighting,Sony Computer Entertainment,0.0,0.0,0.16,0.01,0.17,,,,,T
RoadKill,PS2,2003.0,Action,Midway Games,0.08,0.07,0.0,0.02,0.17,71.0,27.0,7.9,11.0,M
Hanjuku Eiyuu Tai 3D,PS2,2003.0,Role-Playing,Square Enix,0.0,0.0,0.17,0.0,0.17,,,,,
.hack//G.U. Vol.3//Redemption,PS2,2007.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.17,0.0,0.17,,,,,
Super Robot Taisen Compact 2 Dai-1-Bu,WS,2000.0,Strategy,Namco Bandai Games,0.0,0.0,0.17,0.0,0.17,,,,,
Looney Tunes: Back in Action,GC,2003.0,Platform,Warner Bros. Interactive Entertainment,0.13,0.03,0.0,0.0,0.17,64.0,6.0,5,4.0,E
Marvel Super Hero Squad: The Infinity Gauntlet,PS3,2010.0,Action,THQ,0.12,0.03,0.0,0.02,0.17,54.0,6.0,tbd,,Seven
The Chronicles of Narnia: Prince Caspian,PS3,2008.0,Action,Disney Interactive Studios,0.14,0.01,0.0,0.02,0.17,56.0,16.0,5.6,8.0,Twelve
Tak: The Great Juju Challenge,GBA,2005.0,Platform,THQ,0.12,0.05,0.0,0.0,0.17,52.0,6.0,tbd,,E
Yu-Gi-Oh! Zexal World Duel Carnival,3DS,2013.0,Misc,Konami Digital Entertainment,0.0,0.08,0.08,0.01,0.17,,,,,E10
SingStar Motown,PS3,2009.0,Misc,Sony Computer Entertainment,0.0,0.15,0.0,0.02,0.17,,,,,
Macross Ultimate Frontier,PSP,2009.0,Action,Namco Bandai Games,0.0,0.0,0.17,0.0,0.17,,,,,
Top Spin 2,X360,2006.0,Sports,Take-Two Interactive,0.15,0.0,0.0,0.01,0.17,75.0,52.0,6.8,25.0,E
Hunter: The Reckoning Redeemer,XB,2003.0,Action,Interplay,0.13,0.04,0.0,0.01,0.17,72.0,26.0,8.6,5.0,M
Age of Empires III: Complete Collection,PC,2009.0,Strategy,Microsoft Game Studios,0.01,0.12,0.0,0.03,0.17,,,8.5,41.0,
Captain America: Super Soldier,X360,2011.0,Action,Sega,0.11,0.05,0.0,0.01,0.17,60.0,48.0,6.4,37.0,T
Captain America: Super Soldier,X360,2011.0,Action,Sega,0.11,0.05,0.0,0.01,0.17,60.0,48.0,6.4,37.0,T
Tokyo Xtreme Racer,DC,1999.0,Racing,Genki,0.0,0.0,0.17,0.0,0.17,,,,,E
